Text,Target,Stance,Sentiment
"@realDonaldTrump Yet, you seemed to spare plenty of time for #DrFauci to come to your #PressConferences, or should I say, #MAGA #rallies? What are you afraid of Mr. #RealityShow #FakePresident? The #truth about how you #failed the American people on your handling of the #CoronaVirus? Just #Resign",fauci,FAVOR,neg
@catoletters Hopefully he will be a breathe of fresh air. #FireFauci,fauci,NONE,pos
@DCHokiefan @Nationals Notice that he was invited as an honored guest while #TrumpVirus is rage tweeting and eating hamburders. #FauciIsAHero,fauci,FAVOR,neg
"@barnardfox5dc #gooddaydc  if you were worried about covid-19, you would have on a mask and not get in his face smh #WearADamnMask",face masks,FAVOR,neg
@MartinBenLee1 Many scientists around the world (who are not being paid to lie) are saying that this is the worlds biggest over-reaction to a virus. But Govts. have taken control of every aspect of life &amp; they are not going to relinquish this power unless we make them. #nomasks #endthelockdown,stay at home orders,AGAINST,neg
@FoxNewsSunday @BetsyDeVosED How ironic that the same people pretending to care about child education also want schools to stay closed and block any attempt to reform with #SchoolChoiceNow. The silver lining of quarantine may be a renewed interest in #Homeschooling which Biden WILL block!! #OpenSchools,school closures,AGAINST,neg
"@CJ_isnowblue Keep him home. No in person school until there's a vaccine. Schools won't let kids attend without vaccinations. Why is this any different? Covid19 can be a lifelong Illness awa deadly Unless you want to risk your families health and lives, keep your children home. #WearADamnMask",face masks,NONE,neg
@LionelMedia I think it’s 9/11. But who knows?  #NWO #COVID19 #MasksOffAmerica,face masks,NONE,other
@realDonaldTrump Right now this very minute it does not fucking matter where the hell Covid-19 came from. It is here and has to be delt with. So shut the fuck up sit the fuck down and listen to Dr. Fauci. #COVID?9 #DrFauci,fauci,FAVOR,neg
Trump: ''The cure can't be worse than the problem.''  Fact: Trump's Easter ''cure'' will make the problem WORSE...  #DrFauci #coronavirus #CoronavirusOutbreak #CoronaVirusUpdates #pandemic #COVID19 #COVID?9 #Covid_19 #TrumpVirusCoverup #TrumpLiedPeopleDied #EasterMassacre,fauci,NONE,neg
Heres a thought   Why do we need to be vaccinated against a virus that has a 99.98 % recovery rate 🤔  #nomasks #Covid19UK  #endthelockdown,stay at home orders,AGAINST,neg
I'd rather a child be held back a grade than to wipe out their immediate family members with this contagion. #vaccine #pandemic #coronavirus #Covid19 #NotMyChild,school closures,FAVOR,neg
What if there was job loss or pay cut due to recession ? Would government still give decision to not pay fees to schools ? Are schools run by robots ?? Teachers also need to get paid right ? #SaveOurSchools,school closures,NONE,neg
"@chuckwoolery Because he has intelligence, compassion, and love for the American people - things that @realDonaldTrump will never have.  #TrumpIsALaughingStock #COVID19 #FauciIsAHero",fauci,FAVOR,other
"@realDonaldTrump Guess what? I’m a very smart person. I trust my own instincts. And... I will listen to EXPERTS like Dr. Fauci - every time. DR. FAUCI is the EXPERT. I hope people realize this, even if the President does not. #DrFauci #coronavirus",fauci,FAVOR,other
"@fred_guttenberg @donwinslow @JoeBiden It's not only about children. It's also about what they are going to bring home. It's also about adults, parents, esp. grandparents and so on. Look at Israel. They opened the schools and next thing was an explosion of cases among children AND adults. #NotMyChild",school closures,FAVOR,neg
"Kiddo has been homeschooled for years. If it's possible and available, I hope that can be done. #SchoolReopening",school closures,FAVOR,pos
"It's all about the elbows now when it comes to #Coronavirus Whether that be door handles, light switches, taps... Always useful 😂  #coronapocolypse #coronaUK #CloseTheSchools",school closures,NONE,pos
@dmgbnagar  Only 50%people in gautam bhuddha nagar are found wearing mask.. Sheer negligence. Why isnt there strict impose of mask wearing law? #negligence  #NoMasks,face masks,FAVOR,neg
"@jordylancaster @realDonaldTrump Stop the #madness Masks make things worse, you know that!  #NoMasks",face masks,AGAINST,neg
@RandPaul Stick to glasses. Stay in your lane.  #COVID19  #TrumpVirus  #FauciIsAHero,fauci,NONE,neg
"@jamiedupree @UninformedGuy #DrBirx drank the Kool Aid months ago. I no longer trust anything she says. #DrFauci &amp; other respected epidemiologists &amp; infectious disease experts need to unite, contact major media outlets &amp; hold their own #COVID19 pressers. trump can't destroy them or strip their credentials.",fauci,FAVOR,other
@realDonaldTrump It would be exciting if you did your job. #coronavirus #NoMasks,face masks,NONE,neg
"@CityOfDubuque U must b joking?! It is NOT safe!!! Just plain STUPID! The only positive test results I know r people who did NOT show up, yet received a letter w/positive! @CityOfDubuque @dbqschools @KCR #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud",fauci,NONE,neg
@Deborah00418507 @morethanmySLE I never go anywhere without a mask!😷#ThankYouDrFauci,fauci,FAVOR,pos
"Alyssa_Milano: Trump has cancelled the RNC Convention in Jacksonville, FL due to concerns about #covid19.   But he wants us to send our children to school.   #NotMyChild",school closures,FAVOR,neg
How tf am I supposed to kiss my homies on the lips through this mask?? That’s why I’m #NoMask,face masks,AGAINST,neg
"@thehill 145,860 deaths. 4,237,411  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero",fauci,NONE,neg
@steeletalk @richardzussman @masks4canada @CKNW Thank goodness! She needs to be shown the light because clearly she refuses to believe in mask use. It makes zero sense. #MasksSaveLives,face masks,FAVOR,neg
@mdnij34 @techstoa No. No one should be allowed to board a plane without a mask. #WearAMaskSaveALife,face masks,FAVOR,neg
"@Bonfiredesigns If the citizens let it happen, they deserve what they get. Protest this tyranny. What are they going to do? Arrest you all? Fine you? Who is going to enforce this? LE being de-funded?  Inconsistent treatment under the law is b.s. #PROTEST for Independence #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@FoxNewsMom @BillStepien @GOPChairwoman Covid cases are coming down. What we need is someone who can lead us out of this madness. Trump is not ever gonna be the mask guy. On the other hand, if people see their kids back in school, and can go outside without fear and mask harassment, I think he has a shot. #NoMasks",face masks,FAVOR,other
"""If you want to see the poor remain poor, generation after generation, just keep the standards low in their schools and make excuses for their academic shortcomings and personal behavior. But please don't congratulate yourself on your compassion."" -Thomas Sowell #OpenSchools",school closures,NONE,neg
"@drdavidsamadi I think Trump is still keeping Fauci because he know Fauci is behind the virus and if he fire him, Fauci could easily spread another one which is cooking in Chyna right now, which could be really deadly? #firefauci",fauci,AGAINST,neg
I am so fucking tired of GROWN ADULTS whining and complaining about having to wear a mask in our restaurant. I'm sorry..are you not an ADULT? is it too hard to be a fucking grown up?! #WearADamnMask,face masks,FAVOR,neg
I doubt that communities know that they have the power to close schools.🤷🏾‍♂?we shouldn't wait for the government to announce  #SchoolsMustShutdown,school closures,FAVOR,neg
@dougducey Your non-action is killing people. You own the numbers we have in Arizona.What is wrong with you? Put the Stay At Home order back. #SaferAtHome,stay at home orders,FAVOR,neg
Shut out to the gas station workers who even though the front door says mask mandatory weren’t wearing one but compliments my #AgentCarter mask! #WearADamnMask,face masks,FAVOR,neg
"@Hardees it’s a little disheartening that most of your employees in your Athens, Tennessee store were not wearing masks!!! Care more about your customers!!! #StopCovid #WearADamnMask",face masks,FAVOR,neg
"@JohnCornyn @thornedella Now's the time to #ReopenAmerica . The #COVID19 models that were used to shut the country down were off by 800%, Democrat governors &amp; mayors are using the shutdown to curtail our rights w/insane exec orders. Enough already. #ReopenAmericaNow cc: @realDonaldTrump @GovRonDeSantis",stay at home orders,AGAINST,neg
@SenSchumer And he /the president wants to stop money for #COVID?9 testing can he do that ?! #IStandWithFauci,fauci,NONE,neg
"@realDonaldTrump My 2 teenage sisters, my nephews and many more did not learn one thing since the schools closed here in California. The only 2 children I knew that their teachers actually taught them something was two 7 year olds; one in California and the other in Colombia. #OpenSchools",school closures,AGAINST,other
"Social distancing in a classroom would require a room the size of a football field and no playtime. @ScottMorrisonMP, why do you insist on putting my wife (teacher) at risk??? #coronavirus #CloseTheSchools",school closures,FAVOR,neg
"I know I have like zero followers, but I had to quit my teaching job today because so many #COVIDIOTS think it’s a hoax and my school is going full steam ahead and opening face to face with NO face masks. I’m devastated. I loved my job. #SchoolsMustShutdown",school closures,FAVOR,neg
@kindseybernhard Ya can't wear masks &amp; eat or get drunk! Geeeee...meanwhile you CAN go protest or riot and never worry about this virus. #MasksOffAmerica,face masks,AGAINST,neg
"@GrantKelly07 Good! Now assume rank and file, march out onto those streets and go sneeze on some fucking Boomers! #coronavirus  #COVID19  #CloseTheSchools",school closures,NONE,neg
"@chuckwoolery I live in NYC, I can assure you Covid 19 is quite real. As I watch it rise across the country, I blame people like you for spewing absolute lies and gaslighting. Trump made this political instead stepping up and leading the entire country through this health crisis. #WearAMask",face masks,NONE,neg
"@apriestOEA So the State Board chickened out. Isn’t it time to SUE THE STATE? Schools SHOULD NOT OPEN, PERIOD! Please help us. OEA is our last resort. Thank you. #SchoolsMustShutdown",school closures,FAVOR,neg
BREAKING House passes bill to fund giant plastic bubbles for every single K-2nd grader since it's the only way to make sure they're 6 feet apart in class. #COVIDIOTS #cdc #OpenSchools,school closures,AGAINST,neg
@OscarRLanza @tadawes Ooh I get so angry when I wear a mask in 90 degree heat on a run and I run past others who cannot be bothered. #WearAMask #WearAMaskSaveALife #WearADamnMask,face masks,FAVOR,neg
There is a 100% chance that if you are for no school in the fall and you want more testing you are just doing it because you are a Liberal and hate Trump. #StopTheTesting #OpenSchools,school closures,NONE,neg
@CamScott353 @ThomasDixon1000 @WhiteHouse Exactly this.   What do the patients think the masks are for?!   “I just had my appendix out. Crazy surgeon had some kind of mask fetish.? 🙄 #WearADamnMask,face masks,FAVOR,neg
#sundayvibes don’t consider yourself a pro life Republican if you won’t wear a mask 😷 #WearADamnMask,face masks,FAVOR,neg
"@WhiteHouse @realDonaldTrump Too bad pos, pathological liar, corrupt criminal #donaldtrump and his kind are getting #DrFauci to sell his integrity and soul...smh....losing my respect.  #TrumpIsA_DANGER_ToAmerica  #TrumpLiesPeopleDie  #TrumpGenocide  #CoronavirusPandemic  #COVID19",fauci,FAVOR,neg
"@SethMacFarlane Makes me sad and angry. Yes it’s their right to be kind to their fellow man, it’s their right to do the correct thing and stop the spread of Covid 19 #WearAMask #IStandWithScience #IStandWithFauci",fauci,NONE,pos
"@JenniferJJacobs @doug_hanks @chucktodd Dr. Fauci saved us from this being worse.   He was the only guy well-liked enough by both parties to get the right thing done.   When this subsides, he'll be recognized as a true hero.  Woulda been much worse w/o his guidance.   #DrFauci  #COVID19",fauci,FAVOR,pos
@va_shiva Sir Is this the Truth? The Big Pharmas The Media Barons Compromised Scientists nd Doctors And the 5 super powers passing pre existing life threatening disease caused by low immunity as #coronavirus deaths i will appreciate your view on above #DeepState #conspiracy #FauciFraud,fauci,NONE,neg
"DON'T RELY ABSOLUTELY  on N95 , sanitizer or PPE   Only guarantee for covid-19 prevention is social distancing  Avoid crowds in any means  #StaySafeStayHome",stay at home orders,FAVOR,other
"@JuddLegum Dream F’ing Weaver Judd LOL 😂, masks do not work for how small the virus particles are, not even a N95! It’s all a radical left hoax in an election year! Period!#Fact #Redwave #FraudFauci",fauci,AGAINST,neg
"I don’t even HAVE a child, and I understand that is imperative we keep schools closed until it is safe for students, teachera and staff. This shouldn’t be hard to grasp. #NotMyChild",school closures,FAVOR,pos
@IngrahamAngle @AK4WA He is a fraud pure and simple! Conflicts of interest and flip flops! #FireFauci,fauci,NONE,neg
"@PadmaLakshmi Don't forget the ever popular ""we are the outlier here!""  No shit Sherlock, the countries who have reopened schools didn't totally fuck up their response to this virus. We all need to tell #TrumpTheTwitterTwerp #notmykid #NotMyChild",school closures,FAVOR,neg
"@seanmdav If Malls are not opening because of concerns with recirculated air #Ventilation HVAC systems spreading Coronavirus. Schools with sealed windows, interior classrooms, &amp; the same recirculated air ventilation that fans #Coronavirus around shouldn't open.  #NotMyChild",school closures,FAVOR,neg
"@Adam_Creighton What absolute rubbish! If people did the right thing instead of being selfish, we would not be in this position. Some people need the big stick before they take any notice. #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
"@kellyhayhoe @rob_miller12345 Before the 24th I hadn't seen 1 mask or gloves on ANY supermarket staff for the last 3 months.  Same with police, even while scooping drunks off the street, they stopped wearing the masks months ago.  I've not heard of any 'cases' here up north. #NoMask",face masks,AGAINST,pos
"#DrFauci wants SCHOOLS OPEN, will he be the next target of #CancelCulture ?  @EdWeekTeacher @NSTA @teachingchange @PedNursing @CDCgov @ASPPHtweets @NSBAPublicEd @naspaa  #FactsMatter",fauci,NONE,other
Masks don’t work or #newsome wouldn’t be shutting it down guess same can be said about #SocialDistancing #Libtards #CuomoKilledGrandma #RecallGavin2020 #VoteRED2020RemoveEveryDemocrat #VoteRedToSaveAmerica #BidenIsARacist #coronavaccine #FireFauci,fauci,NONE,neg
@PBS1982 @vividchi1 @Letrangerdalger @Revilopsa Your use of ‘Dr Fartzy?speaks volumes about you.  Doctors and nurses survive long shifts in serious medical masks. #WearADamnMask,face masks,FAVOR,neg
@LaraLeaTrump @realDonaldTrump Doctors and #DemocratPoliticians should be held responsible..#FireFauci,fauci,NONE,neg
"Ok @ScottMorrisonMP @DanielAndrewsMP  now a student @CareyBaptist tests +ve, what are you waiting for to close schools? #ScoMoAct #AUSPMACT #9News #coronavirus #COVID19Aus #ClosetheschoolsAustralia #CloseTheSchools",school closures,FAVOR,other
@RichieAllenShow I think forcing children to wear masks In school will be the line. There are more people against that than there were for the masks in shops. I just wished all the groups against this tyranny would join forces. It is a united cause. #KeepBritainFree #KeepIrelandFree #NoMasks,face masks,AGAINST,pos
So I just got told to wear a mask in a shop by an attendant who herself wasn't  wearing a mask. I put it on anyway as i'd simply forgot but that's fucking insane. #WearAMask #WearAMaskSaveALife,face masks,FAVOR,neg
"@AhmedBaba_ @trumpretweeter @nytimes hinese dissident Virologist, Shi Zhengeli, released from prison claims #COVID19 was created in a #Wuhan lab with money from US Institute of Health.  Links to #DrFauci &amp; #BillGatedd to be investigated Why did DrF give bad advice? #USAatWar  #USA #StopWHO #InItTogether #WWG1GWA",fauci,AGAINST,neg
"@stillirise1963 I don’t think self-preservation is in play for many Trump supporters.  Amazingly, many Red Staters think #COVID19 is a complete Hoax!  Others believe Dr Fauci &amp; Bill Gates, etc. are trying to trick the public!  Conspiracy theories abound.  Sad. #DrFauci is a hero #Trump is a zero",fauci,FAVOR,other
@donwinslow @MeidasTouch So #TrumpKillsAmericans says Abortion is bad because it kills a child... But sending them to school during #COVID19 is OK??  #SMH #TrumpDoesntCare   #NotMyChild,school closures,FAVOR,neg
@afreedma @atrupar .@realDonaldTrump is hulking over #DrFauci the same way he did to @HillaryClinton. His bully baby bombastic stance is disgusting.  #Hydroxychloroquine #Fauci #Coronavirus #TrumpGenocide #Novartis #BoycottTrumpPressConferences #TrumpIsALoser #MondayMotivation #COVID19 #Trump #MAGA,fauci,FAVOR,neg
@ArtfulDodgerXI @SenatorSinema Or.... you can wear a mask when going out and near other people! #WearADamnMask,face masks,FAVOR,pos
@realDonaldTrump Fauci is openly contradicting you. #FireFauci,fauci,NONE,neg
I've been in online college classes. All yall are about to get dumb as fuck. #COVID19 #coronavirus #CloseTheSchools,school closures,AGAINST,neg
The fact that the market rose today in the middle of a pandemic with no vaccine 25% of the population unemployed with more shut downs ahead may indicate to some socialists that this may not be the indicator of economic well being we should rely on.#IStandWithFauci,fauci,NONE,neg
@TeamTrump @realDonaldTrump Thanks to this administration 160k or more Americans will be dead from the #TrumpVirus #TrumpVirusDeathToll158K #TrumpHasNoCredibility #VoteForOurLives #RepublicansForBiden #WearADamnMask,face masks,NONE,neg
@StephenMcNeil feel free to open up Marijuana Shops other than the liquor store for additional revenue for the Province? Use whatever talent many thought you had when you were voted in. #backtobusiness  #EnoughIsEnough #CorruptionInGovernment #EndTheShutdown,stay at home orders,AGAINST,neg
"@TheRightMelissa SERIOUS QUESTION ~ If you had ONLY 7 days LEFT to LIVE your LIFE, would you STILL WEAR a MASK and AVOID your family and friends? Would you CONTINUE to STAND 6ft. apart from everyone? Would you NOT GIVE ANYONE a HUG? #NoMasks",face masks,AGAINST,neg
"@business Oh I am so excited that our government just purchased the most dangerous/untested vaccines ever made for an epidemic that has been extremely exaggerated while  ignoring the autism epidemic caused by the vaccines they forced on our children. Get your shot of sickness, #NotMyChild",school closures,NONE,neg
"Good morning fam, just an ernest appeal;  1. When in public let's always mask up and use sanitizer. 2. At least a cup of ginger tea in the morning and at night. 3. Let's stay home when we can. 4. Let's continue and enhance the safe practices.  #COVID19  #StaySafeStayHome",stay at home orders,FAVOR,pos
What is he talking about?! He is full of crap! Where’s #DrFauci #Coronavirus,fauci,FAVOR,neg
"I live in a state with a Democratic governor. Masks in public places have been mandatory since at least June 1.  I shopped in 3 different stores today. Everybody was masked, and I didn’t hear a single “but muh freedums.?#WearADamnMask",face masks,FAVOR,pos
"Do you remember along time ago, back when dinosaurs still existed. Don't need a mask it's unnecessary and ineffective. Today companys are making face shields for us to wear. As long as it's just 2 more weeks it's okay. #FireFauci",fauci,NONE,neg
".@realDonaldTrump as planned, we flattened the Covid-19 curve long ago, mission complete!  Now, every business in America should be allowed to legally open and run their businesses as they see fit.  The government should not have a say in this—this is America!  #OPENAMERICANOW",stay at home orders,AGAINST,pos
"@cboysfan09 @realDonaldTrump Good one. Supposed to be “only high 90s?today, tho. Too cold to kill #COVID19 . Every damn summer I swear I’m moving north.  #FauciIsAHero",fauci,NONE,neg
"@WhiteHouse Poor #DrFauci, a brilliant scientist who has to put up with the #IdiotInChief! Be warned @realDonaldTrump - if you fire Dr. Fauci, you will have a #rebellion on your hands! #COVID19 #TrumpPandemic",fauci,FAVOR,other
@realDonaldTrump The #trumpzombies will send their kids back to school &amp; praise you...Until their kids &amp; teachers start getting sick &amp; spreading it into their homes!! #TrumpVirusDeathToll158K #TrumpVirus #TrumpHasNoCredibility #VoteForOurLives #RepublicansAgainstTrump #WearADamnMask,face masks,FAVOR,neg
@ClayTravis @JohnCooper4Nash It’s not about masks. It’s about the Teachers Union twisting the tax payers arm for more money. Where does it all end?  Money obviously doesn’t fix failing government schools. #OpenSchools,school closures,NONE,neg
Teachers will die if schools reopen too soon! Goodnight. #ReOpenOurSchools #SchoolReopening #SchoolsMustShutdown,school closures,FAVOR,neg
"@the_hindu I want to give a suggestion about covid-19. My idea is to arrange the  audio SPEAKERS to each and every Area or Street, which is used to Spread the news about Covid or about any disasters. It helps  people to know about situation and to alert them . #StaySafeStayHome",stay at home orders,NONE,pos
It’s a felony if you wear a mask while carrying a concealed weapon.   Is that the real reason they want us to wear masks? So they know who to attack.   #masks,face masks,AGAINST,neg
"@meralee727 Please, parents, speak up- call your board of education, your superintendent. YOUR voices are the only voices that matter to the decision makers. “Recommended distancing when possible?is NOT an answer to how schools will keep everyone safe. #NotMyKid #NotMyChild",school closures,FAVOR,neg
Published in the Journal Medical Hypothesis titled “Exercise with facemask; Are we handling a devil’s sword? ?A physiological hypothesis?@RichieAllenShow #KBF #NoMaskOnMe,face masks,FAVOR,other
"The Yoyogi district, the main stadium for the Olympics, is close to Korean Town in Okubo.  Care must be taken when considering the effects of the coronavirus. #Olympics2020  #olympicscorona #coronavirus  #CoronaOutbreak  #japan #COVID2019uk  #CloseTheSchools",school closures,NONE,neg
@DanCrenshawTX Schools need to reopen. The science shows children who do contract Covid do not become ill like adults and they do not pass it. #OpenSchools,school closures,AGAINST,other
"Don't let #COVID19 shut down your school, move your classes online &amp; reach every student. We can organize the right tools for remote education on any level to keep your students and staff safe. Contact us Today. #coronavirus #CDC #Quarantine #schoolclosures #CloseTheSchools",school closures,FAVOR,pos
Dr Fawcet is modeling &amp; attending sporting events.Dr Stella Immanuel is treating patients everyday. Who would you trust more?  Tell your doctors offices you want to make sure you have access to this HCQ Zinc and Z pack. 350 patients later no deaths!  #sheepnomore #MasksOff,face masks,NONE,other
"@realDonaldTrump just stopped #DrFauci from giving his opinion on controversial drug #Hydroxycloroquine at public briefing, saying ""You know how many times he has answered that question?  Maybe 15 times.  You don't need to ask that question.  Then ends briefing. #CoronavirusUSA",fauci,NONE,neg
I hate that I have to add the words “When we get to meet each other....?talking to some of my closest friends.  #WearAMask #WearADamnMask #StaySafeStayHome,stay at home orders,FAVOR,neg
@eNCA @fita_sa Bheki Cele can ... the hell off. I won't produce a receipt until everyone of his mates(fucking cadres) and SAPS has.  #gatvol #ANCMustFall  #COVID19SA plandemic #NoMasks,face masks,NONE,neg
Why doesn't Pillow Man make MASKS if he wants to be helpful?  #mypillowguy #coronavirusUSA #masks,face masks,FAVOR,neg
"@conidave Don’t let @GavinNewsom win. Continue to work call it a “WORKING PROTEST?masks a “NO MASK PROTEST?We can protest too 😉. Not by rioting, looting, setting our communities on fire. We will #TakeBackAmerica #NoMaskProtest #WorkingProtest #CoronaScam #RecallGavin2020 #OPENAMERICANOW",stay at home orders,AGAINST,neg
The Top American doctor #DrFauci looks like he is sitting in a corner on punishment by @realDonaldTrump and can’t speak at the #WhiteHouseBriefing 😩 #coronavirus #PressConference #whitehousePressconference #whitehouse #briefing #Briefing_COVID19 #savedrfauci,fauci,FAVOR,other
@RepAndyBiggsAZ Why does #FlipFloppingFauci escape any scrutiny. He has been on both sides of every issue concerning #Covid19  @realDonaldTrump has out doctored #DrFauci at every turn  From masks to #HydroxyChloroquine  Fauci is a liar or a fraud,fauci,AGAINST,neg
@kurteichenwald Do not take the excuse that it's the school's decision and it's a private school. Believe that 45 should be putting pressure on his son's school to open just like he's putting pressure on public schools.  I don't care what schools open. Mine is going virtually. #NotMyChild,school closures,FAVOR,neg
"If schools shouldn't charge fees ,then no tax ,no electricity bills for all, no food bills, no grocery bills, let the whole capital society disintegrate #SaveOurSchools",school closures,NONE,neg
@939bf4b94a6845b @dvillella @GOP @realDonaldTrump trump loves nicknames &amp; since he's letting the virus kill more people than any other country trump deserves the #trumpvirus named after him  #genocidebydefault  #NotMyChild,school closures,NONE,neg
"@nypost What about drinking while driving?  The smart #WuhanCoronavirus is not infectious around cars.  The government asked for #15DaysToStopTheSpread, which is going into its fourth month.  The government has had seven months to isolate this thing. #Fail #ReopenAmerica #EndTheShutdown",stay at home orders,AGAINST,neg
Hubs is in #Phoenix with a load. He said NO ONE is wearing masks. Makes me sad that my home state can’t get their shit together. Makes me even more mad because that’s where we caught #COVID19 back in March. #MasksSaveLives,face masks,FAVOR,neg
@BBCSport @BBCNews Ok and if there is never a vaccine? Ease dotell us the plan then??  Do u shut down stadiums for flu..erm no..just get on with life #KeepBritainFree #NoMasks,face masks,AGAINST,neg
@1TreeSantaCruz @hossehenad @tedcruz @AmericanAir YIKES! @AmericanAir is usually my preference.  Hard N.O. If they don’t enforce their mask wearing policy!  #WearAMaskSaveALife,face masks,FAVOR,other
Dear Mr President... nobody likes you  #NobodyLikesTrump #TrumpVirus  #VoteForOurLives  #FauciIsAHero,fauci,NONE,neg
@Jeremy_Hunt Not going to be a second wave if it's been here since midway through 2019 pal.   When are the Great British public going to realize that and demand their rights back?  #endthelockdown,stay at home orders,AGAINST,neg
If you can’t get through the first week of baseball how the heck can you open schools? #SchoolsMustShutdown,school closures,FAVOR,neg
Trump and the Republican party- abortion is a sin and it's murdering babies. Also Trump and the Republicans- We are completely reopening schools this fall and we don't care if kids die due to the virus. The hypocrisy here. #NotMyChild,school closures,FAVOR,neg
Option of homeschooling is for the rich. Not for the poor. You gave Us no choice. Then you say if they don’t go to school there wont be be space for them next year 🤷🏼‍♀? What choice or options are there? #COVID19 #angie #LockdownSA #SchoolsMustShutdown,school closures,FAVOR,neg
@GeorgeHatcher @TravelPulse If you have trust in your mask why you worried about others not wearing them?  #masksdontwork,face masks,AGAINST,other
"@amyisfedup Asthma...nope, don't buy it. My friend wears a mask EVERYWHERE and she has the worst asthma I've ever seen. She's hospitalized a few times a year for it. She will die of she gets Covid-19. #WearADamnMask",face masks,FAVOR,neg
"You can fine me now, I'm not sending my kid to a petri dish of bacteria that is CCSD schools. And that's before the COVID outbreak. They can't protect our kids from each other, there's no way they can against this. #NotMyChild",school closures,FAVOR,neg
Should schools reopen this fall? Policymakers should consider the following data:  ➡️ Kids are not at serious risk from COVID-19 ➡️ Kids are not super-spreaders ➡️ Virtual learning has significant drawbacks ➡️ School closures exacerbate educational disparities  #IWed #OpenSchools,school closures,AGAINST,other
A corona virus briefing without doctors or scientists is just a stupid rally.   #IStandWithFauci,fauci,FAVOR,neg
A good friend is sobbing to my wife as her aunt is dying of COVID-19 because she had the nerve to get a kidney stone and have to go to a hospital. So with all due respect (which is none) fuck all of you ghouls who want to #ReopenAmericaNow.,stay at home orders,FAVOR,neg
@suzel10535209 @IngrahamAngle We were told by the *experts* that we needed ?5 days to flatten the curve?which has now morphed into 120 days plus &amp; sacrifice freedoms that WON’T be coming back This plague has a 99% survival rate why is the US the ONLY country with a 2nd wave? 🤨  #FireFauci #FraudFauci,fauci,AGAINST,neg
"Btw. Where is #DrFauci   We know he’s been put on ice, but he should retire and spill the beans. He’s tried. He’s a legend. We need him. #coronavirus people clearly don’t understand what he did for HIV/AIDS. Let’s not forget about him.",fauci,FAVOR,pos
"In Home Depot, very busy, very few masks #WearADamnMask",face masks,FAVOR,other
@chrislhayes Shut up and let us get back to work. #KAG2020 #ReopenAmericaNow,stay at home orders,AGAINST,neg
@kojman1 @MSNBC The #Comey?  So in other words #DrFauci has made the whole #coronavirus thing up!!!!,fauci,AGAINST,neg
@chrislhayes Weddings were fun. Wine and shop talk nights at the bar were fun. A lot of things were fun. But instead we're here. #TrumpGolfsAmericansDie #coronavirus #FauciIsAHero,fauci,NONE,neg
@Lynda63986855 @ks2020free @LifeNyc2 @UsaNeedsHeroes @forcemarine26 @WilliamBuckSr @SexCounseling @realDonaldTrump @arv176 @aramtrojan @Gigiscik @prolife_arg @RTerschl @ARTYWORLD @1ADJUTOR @Esp8950 @Louise3254 @TeamRhinoYo @bompresso01 @raiden991 @BrokeRoca @DoWordsMatter @QGALCA1 @cammipham @TyDonevski @LRenee021968 @ValGaddis @MikeMcc55 @AnnieOa87195326 @PRobinson153 @Tex_MAGA @trainman_lover @stevens_wd @wemophil @jet05420 @dma4him @AlonsoHeywar @Benhuger @Anna45Rebel @kmart82 @Agortitz @ScottRickhoff @usvetram @Larryputt @danfoc77 @GOPkleptocrat @gorillastyle @BenResists Dems believe in mob rule. Democrats are dangerous. They protect the mobs over the people. If the Dems do not start protecting the people and people will rise up against them.  #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown #MasksOff,face masks,NONE,neg
"Economy is already in a worse condition... With the present directives of the Gujarat High Court to the schools, there is only more unemployment to come, more stress and disappointment... #SaveOurSchools",school closures,AGAINST,neg
"@Mike_Pence @VP @RepGrothman @RepBryanSteil 140,563 deaths. 3,774,769 cases. Covid growing exponentially. Only 13.8% tested. STILL NO PLAN. 42 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero",fauci,NONE,neg
why wait for STUDENTS! yes! FUCKING STUDENTS! to get the corona virus before closing schools! close schools before the virus spreads further! #CloseTheSchools,school closures,FAVOR,neg
Why do I refuse to wear a mask? Because...IT’S BEYOND FUUUCKING STUUUPID!!! #NoMask,face masks,AGAINST,neg
@CDCgov  no longer gets data. It goes to the White House. Great. The country we relied on to keep us safe and that said the virus is a hoax. Now has contol over the numbers we see. And he wants schools open #NotMyChild,school closures,FAVOR,neg
"@Kandi54450403 @DerfJagged @esbarnardmn @kimmerskab As for you allegedly having Covid-19, it sucks to be you.  Continue being a sheep.  #MAGA #ProudToBeAnAmerican #FireFauci",fauci,NONE,neg
@KrisTStacey1 Just try test driving what you think your Constitutional rights are... you’ll get kicked out of Bass Pro Shop...and anywhere else you try to shop without a mask.  You do not have the right to put other people’s health in danger.  #WearAMask,face masks,FAVOR,neg
