Text,Target,Stance,Sentiment
@hillarywillbern @Adrieliam @SMSCats2 @BillyCorben @TedToddAgency @CharleyTodd Yes... right! @Adrieliam is judging and shaming people who don't wear masks because it endangers his health. Exactly! Now Ms Karen Larp... Was that so hard? 😁 Go reward yourself with some cake! #WearAMaskSaveALife,face masks,FAVOR,neg
"Let’s get something straight: no one is comfortable wearing a mask. I don’t wake up every morning excited to cover my face, but I do it anyways b/c it’s the right thing to do for myself and those around me. Just get with it already....#COVID19 #WearADamnMask",face masks,FAVOR,other
When people say ?depends on your view?about wearing masks means “I don’t give a flying f@ck about your view? #entitled #WearADamnMask,face masks,FAVOR,neg
"@JoeBrunoWSOC9 We can't have nice things, because we dont wear masks and follow the rules. #WearADamnMask",face masks,FAVOR,neg
"@McloedPatricia @realDonaldTrump YES, AGREE with above and also..... The UNITED STATES CITIZENS Deserve and Demanded testing so that they would know if they were sick to that could get treatment and PROTECT their loved ones and ALL AMERICANS. #WearADamnMask",face masks,FAVOR,neg
"@SaraMulcahy1 @SnowinginFL @HKrassenstein @realDonaldTrump Yes, it does, a positive test without symptoms (Asymptomatic) can &amp; has been proven to spread the virus. Thats the importance of wearing  masks, so you dont unknowingly spread the virus. #asymtomatic  #COVID19  #MasksSaveLives",face masks,FAVOR,pos
I'm 60 and I wear a mask.  My mom is 89 and she wears a mask.  Don't tell me you are too old to wear a mask.  #WearADamnMask,face masks,FAVOR,neg
"@Constance8News I'm so sorry for your loss, prayers and condolences go out to you &amp; your family I lost my cousin to covid-19 day before yesterday, so I understand. People are dying as result of other people not wearing a mask. This is not a joke/hoax!!!! #WearADamnMask",face masks,FAVOR,neg
"@TVsCarlKinsella Tbh, I'll be far less mental than I am now.   I'm diabetic, and the general public are not taking this pandemic seriously enough for me to feel safe outside.  I've apparently a one in ten chance of dying if I catch Covid, so lockdown honestly sounds ideal.  #WearADamnMask",face masks,FAVOR,neg
Me: Sorry masks are now mantatory  #DearCustomer : I don't have to wear one because I'm a selfish inconsiderate jerk!  (or maybe that's just what I hear) #WearADamnMask,face masks,FAVOR,neg
@camstewarttheoz ?..believing their “right?not to wear a mask was more important than killing innocent people.  ...Dave did everything he was supposed to do and you did not.  Shame on all of you and may Karma find you all.? 😔  #Covid19 #Coronavirus #WearADamnMask,face masks,FAVOR,neg
"@RunByClowns @Revegelance @luvadergolder @mark_dowling @NeilClark66 @freddie801 Relative risk management. Masks required now. Do the decent thing and wear one. It’s no big deal really, I have to wear one every day at work, and it helps protect the most vulnerable from covid19 #WearAMaskPlease",face masks,FAVOR,pos
Only guys with little tiny penises don't wear masks! #Masks #Mask #MasksOff,face masks,FAVOR,neg
"Masks look to be part of our lives for some time to come, so it's more economical (and eco-friendly) to buy one or two cloth masks that you can wash and wear again. They're widely available (look online) and come in a huge range of patterns and colours. #WearAMaskPlease",face masks,FAVOR,pos
@JohnFugelsang He's so spot on. I'm so deeply sorry for the family.  My deepest condolences. No one is wearing a mask here in Georgia.  Gas station me and the guy behind the counter.  15 others no mask. #WearADamnMask,face masks,FAVOR,neg
@ScientistMel Also sorry that just hit my funny bone I know you dont have an opinion either way 😁.  Also everyone #WearAMask #WearADamnMask,face masks,FAVOR,other
"If you didn't wear a mask yesterday, today is a perfect day to put one on! I promise, I won't judge. 😷 #WearAMask #WearAMaskSaveALife",face masks,FAVOR,pos
"Sad to think of the number of once in a lifetime events that have been lost forever. #COVID19  has a survival rate of 99.88 %   People are more likely to die in a car accident than from #COVID19 yet we are allowing a handful of ""experts"" to CONTROL OUR lives #StopTesting #NoMasks",face masks,AGAINST,neg
Got thrown out of an amusement arcade today for not wearing a mask. Left the family in that sh*t place and went for a nice walk in the countryside instead. Most places you need to wear a mask for are not actually worth going in at all. #NoMasks,face masks,AGAINST,neg
"@jejquade @HealingWarrior1 @EmmaRoulstone Masks have been mandatory since May in Spain, infections are up,local lockdowns enforced. Follow that logic.  Muslim women wear full face coverings in public.The Muslim community are still suffering the greatest rate of infections in the UK   Follow that logic #masksdontwork",face masks,AGAINST,neg
"Next time someone tells you to wear a mask, just respond with a confident ""No."" It's working. Stores are already realizing they can't enforce this. Politicians may not give up, but we can make their mask orders irrelevant. #NoMasks   Post your refusal story at #SayNoToMasks",face masks,AGAINST,neg
"@TheRightMelissa SERIOUS QUESTION ~ If you had ONLY 7 days LEFT to LIVE your LIFE, would you STILL WEAR a MASK and AVOID your family and friends? Would you CONTINUE to STAND 6ft. apart from everyone? Would you NOT GIVE ANYONE a HUG? #NoMasks",face masks,AGAINST,neg
"@loulahlexa @BorisJohnson Agree .. I hate seeing people wearing them . Can’t read face expressions, can’t hear what’s been said . I like to go out and do my shopping in peace , without people staring at me because I’m not wearing a mask! #NoMask",face masks,AGAINST,neg
"@ThatParentP4P @Walmart @Walmart - It’s appreciated that employees no longer enforce mask wearing, but customers should be able to shop without being harrassed by other shoppers for not wearing a mask... #NoMasks",face masks,AGAINST,neg
"@miserablesatire The guy is just a puppet for the 1 per cent, idiot #Scamdemic #covid1984 #NoMasks",face masks,AGAINST,neg
"@BorisIsShite @grumpy_bull @Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Your argument; anyone who disagrees doesn't have a voice, hmm nicely fascist. If lockdown is the 'only' reason, why was one not needed for previous pandemics? So to stop numbers going up, we need to lockdown forever? Strange how a simpleton can fault your logic. #KBF #NoMasks",face masks,AGAINST,neg
@ChuckCallesto Glad to hear it! But we all know they did this because their sales went in the in the toilet! And threats of major lawsuits for infringing on HIPAA laws and rights of the people. #MasksOffAmerica #MasksOff,face masks,AGAINST,neg
Masks vs seatbelts. I know two people who were killed in a car crash (in the same car) several years ago. Both were actually killed by their seatbelts. One was decapitated by it. (They may also have died without them but we'll never know). #NoMasks,face masks,AGAINST,neg
Not wearing a mask because I’m in my own greenhouse. #WearADamnMask,face masks,AGAINST,other
@Charbrevolution Me too. The gov are going for the social shaming tactic ?your mask protects me and my mask protects you? Same nonsence as with vaccines. #NoMasks,face masks,AGAINST,neg
"I have just told my hairdressers a very large national chain, that I will never be using them again because they are forcing customers now to wear face masks. I will not pay you to be sufforcated and will not add to this idiocy when hairdressers are exempt from this bs #NoMasks",face masks,AGAINST,neg
"@RealBasedMAGA do you really believe ""brown dog"" is an oncologist ?  thats a typical agitator account.    anyway, please make sure the governor of Texas gets your message about the phony covid test results. this is going on everywhere. they have to keep the hoax going.  #NoMasks",face masks,AGAINST,neg
"Just got kicked out of a doctors office for not wearing a mask, even though everyone is following social distance guidelines,  oh well, another place not to endorse. #NoMaskOnMe",face masks,AGAINST,neg
@DJJudd @byrdinator The data shows for healthy people masks can present greater danger because of contamination. #NoMasks,face masks,AGAINST,neg
Trying out @Walmart curbside grocery pickup so I won't get scolded or kicked out for #NoMask. Not sure if this is convenient or dumb. The pickup process they gave me acts like either I or the store employee is scared to death of #Covid19 #WuhanFlu #ChineseVirus. #MasksOff,face masks,AGAINST,neg
@sacbee_news Thanks for the admission that masks DON'T WORK!! #NoMasks,face masks,AGAINST,neg
@BBCSport @BBCNews Ok and if there is never a vaccine? Ease dotell us the plan then??  Do u shut down stadiums for flu..erm no..just get on with life #KeepBritainFree #NoMasks,face masks,AGAINST,neg
@RealJamesWoods I don’t and will not wear masks!! #NoMasks,face masks,AGAINST,neg
"@realTomPappert After months of getting groceries at Walmart with no #mask, they told me they are going to start actually enforcing it now. So I finally broke down and ordered a plague doctor costume mask. There's no compliance like malicious compliance. #MasksOff",face masks,AGAINST,neg
@whetstonesdp Avoiding places where I would be asked to wear a mask. #NoMask,face masks,AGAINST,other
@ChuckCallesto Never not the BS vaccine they are producing. Haven’t had a clue shot in nine years since I got sick after getting one. Guess what have not had the flu in 9 yrs. #FakePandemic #MasksOffAmerica,face masks,AGAINST,neg
"The left knows that personal responsibility and freedom is a valid argument to not wearing a mask. That is why they turned the narrative around to protecting other people, “If you don’t wear a mask, you want OTHER people to die!?#NoMasks",face masks,AGAINST,neg
@Prem_S I also wonder if the sudden decision to mandate masks in the middle of summer is to suppress people’s immune systems to ensure a fall/winter spike? 👿 #NoMasks,face masks,AGAINST,neg
@PookztA @KarenLadybug1 @USMC_3 @jdstormrider @Ecomemory1 @TMzedg @KC33Phoenix @kashunco2 @Vatos4Trump @Budman8845 @Alpha6Phinsider @kittyc313 @EileenTownsend4 @gringo_maximo @gr8rn1 How about standing behind the people and protecting us from the violent Dem groups. #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown #MasksOff,face masks,AGAINST,neg
"I saw many Buddhists doing rituals to fight against #coronavirus Dear brothers and sisters, we should make rituals against stupidity and sheep mentality. This is the real danger nowadays.  #NoMasks #NoMaskOnMe",face masks,AGAINST,neg
"@traveling_soul9 @molmccann ‘In short, cloth masks are largely symbolic. The science hasn’t changed, but the agenda has.?#masksdontwork",face masks,AGAINST,other
@StephenMcNeil @JustinTrudeau teachers are essential workers. Classrooms with students are essential. Stop with the insanity &amp; get our schools / sports up &amp; running fully September. U guys have no idea mental anguish u caused the kids. Masks are an individuals choice. #NoMasks,face masks,AGAINST,neg
"@amymiller Yes. But, in February I found a Chanel lipstick color that is literally to die for. Literaly. Therefore, I will not ware a mask. Perfect color and sheen - so, FU. I would gladly die to wear my lipstick.#NoMaskOnMe",face masks,AGAINST,neg
@PRINCIPALRUBIO @NEISD @TRRoughRiderFB @sachurchill @MrGuthrieTweets @sdbmavs @NEISDExecDir I would like all of you that say that masks make a difference to show me some data proving that fact. #NoMasks,face masks,AGAINST,neg
@Tepid_Safu @rgwarner @MayorofLondon Nope. I’m afraid they don’t.  *The virus is tiny and easily gets through a cloth or paper mask.  *they give false sense of security &amp;minimise hand washing *they prompt face touching *they are frequently worn incorrectly * they are a litter and infection hazard. #NoMasks,face masks,AGAINST,neg
"@teacherspet1958 @Aussiepatriot15 @smhussey @7NewsAustralia No, your hatred has zero effect on those who thrive and prosper, those who will have - regardless of your wishes - an extraordinary LIFE! You're brainwashed, making the mask your escape valve It won't sort your issues Stand up tall and face LIFE as a gift! #masksdontwork",face masks,AGAINST,neg
F your masks!  Wear one if you want but don't make me.  #NoMasks,face masks,AGAINST,neg
"@sallyKP That is evil. That woman's mask isn't going to do much anyway. Unless she's wearing an N95 or better, what's the point? She's out in public at what seems to be a busy time. Then to say that to kids. Come on! I'm guessing she never got married, and never had kids.  #NoMasks",face masks,AGAINST,neg
"@GovPritzker So... in the past 30 days, 33,180 cases out of 12.9MM popn, or 0.26%. Concentrated in small # of ZIPs, likely household transmission. 606 deaths in same period. We should wear masks for 6 months based on these stats? Where do you get this authority? #reopenIllinois #NoMasks",face masks,AGAINST,neg
"@JesseKellyDC Haha, kinda cool idea...but I still won’t wear a mask, obvi. #IdiotPatch #NoMasks",face masks,AGAINST,other
The article in the Mail on Sunday by @ClarkeMicah (Peter Hitchens) is brilliant. I only wish more journalists were like him and ‘awake?to the fact we’re being played. #Scamdemic #covid1984 #NoMasks,face masks,AGAINST,neg
"@bartlettlover @tyler_casper Yeah, I had to wear a %^$&amp; mask to go to the eye doctor today. I ended up getting light-headed with a major migraine. I don't go anywhere else that requires  a #mask. #NoMaskOnMe",face masks,AGAINST,neg
@Kent_Online Masks mandated. Cases suddenly rise. Coincidence? #NoMasks,face masks,AGAINST,neg
"@cvrup_usa Dude, masks don't help you with virus. Facts proven. #MasksOffAmerica",face masks,AGAINST,neg
I bet I wake up to masks being mandated 😷   At least not wearing one won’t land people fines or citations; yet.   #COVID19 #masksdontwork,face masks,AGAINST,neg
"@cruiseexplorer @Delta I am DONE with you maskies. The next person who asks ""Where's your mask"" is gonna learn swift justice. I won't back down. You all want a war? You got one! #NoMasks",face masks,AGAINST,neg
"@TexasTribune He started wearing one recently and then caught the virus. How in the world does that make the case for masks? If anything it proves they are useless, and probably even harmful. #Plandemic #NoMasks",face masks,AGAINST,neg
@objectsmith @raymond94397278 Surprised he got anything done wearing a silly mask. #nomasks,face masks,AGAINST,neg
"@DVATW Under NO circumstances will I wear a mask to go shopping. I'll stay home and shop online.  If this is Boris's new normal, he can shove it.  #NoMasks",face masks,AGAINST,neg
@CV2175911874 Event 201 tells you all you need to know. It was all planned in advance. #FakePandemic #NoMasks #NoMask,face masks,AGAINST,neg
"I wore one yesterday because I felt scared by mask zombies  tutting and sniping  at me  when I  didn't wear one the day before.  On medical grounds,  I'm exempt  anyway . I'm NEVER  repeating yesterday's  experience again and will not wear a mask again.   #NoMasks",face masks,AGAINST,neg
Make sure you wear a mask when your touching EVERYTHING else other people touched who wore their masks. Seriously? Are people really THIS stupid? 🤦🏻‍♀?#nomasks,face masks,AGAINST,neg
"@OANN Democrats call for a Nationwide ""muzzle"" Mandate, right Nancy? #COVID19 #masks",face masks,AGAINST,neg
"My husband is going to be famous. 😁 He was recorded by one the local sheep of the world for not wearing a mask and killing everyone. MAN, he is one good serial killer, I never even knew.  #Stupidity #Sheep #NoMask",face masks,AGAINST,neg
"Even though I wear a hearing aid my hearing loss is such that I rely on lip reading- if masks become mandatory people like me will be forced into a life of isolation whilst trying to live day to day, it won’t be worth going out.#NoMask",face masks,AGAINST,neg
@BBCRadioLincs A virus with 99.97 % survival rate. Median age of death 81. Lockdown was pointless destruction of economy ( see Sweden). Restart NHS before you kill more people. #NoMasks,face masks,AGAINST,neg
@BiscAnenome @SikeNawGaming @BardsFM Weird how many doctors say masks aren't the answer except in situations like surgery to avoid coughing or sneezing into an open incision.   Masks don't block viruses anyway.  Our health is damaged if we restrict our breathing. Our immune system too.   Goodbye.  #NoMasks,face masks,AGAINST,neg
@ConHome @drchrisnewton Our government advised the scientific evidence would be followed. It isn't. The only science that's being followed is that of individuals who have vested interests in the pharmaceutical industries! In the words of the W.H.O. ....won't get fooled again! #KBF #Plandemic #NoMasks,face masks,AGAINST,neg
To anyone who needs to hear this.   Rosa Parks would've refused the mask.   #NoMasks,face masks,AGAINST,neg
"@KAPeanut @Jeswal_63 @guardian How about if you're the person who can’t comfortably wear a mask due to a lung disease, is infected and causing the spread to those of us who are wearing a mask that we wear because it protects you? So...we both have it now  #WearAMaskPlease",face masks,AGAINST,neg
"Went in three charity shops, A Greggs (😔) and my local music shop today.  No mask worn, no fucks given. #COVID19 #MasksOff",face masks,AGAINST,pos
@Destiny3650 @DavidakaWyatt Keep this up idiots will be wearing masks forever! #NoMasks,face masks,AGAINST,neg
"People listen. Let’s talk a little truth here. Do an experiment. Put on your mask and walk into a room with a scent, candles, freshener, perfume. Covid virus is smaller than that. If you can smell a scent the virus has no problem getting in. #masksdontwork",face masks,AGAINST,neg
"If every person in the UK used one single-use mask each day for a year, an extra 66,000 tonnes of contaminated plastic waste would be created.@GretaThunberg #NoMasks",face masks,AGAINST,neg
@mitchellvii and when in the world’s history have we quarantined the public to control infectious disease?  Can you say NEVER? #TheGreatAwakening #COVID #coronavirus #Scamdemic #NoMasks,face masks,AGAINST,neg
@BBCNewsNI Number one priority is your own health not others. If you have a health condition and you think wearing a mask will protect you then it's YOUR responsibility to protect yourself not others! Healthy people should not be wearing any sort of mask! #NoMasks,face masks,AGAINST,other
"@CreeganPhilip @ClarkeMicah @SuzannaCMason Where? Tell me I would be genuinely interested.  You appear to lack an understanding of basic physics &amp; hygiene, then stoop to puerile  insults, why? To beat me into submission? I'll let you in on a secret, it won't work, just like masks #KBF #NoMask",face masks,AGAINST,neg
"@mycael101 @catturd2 @jaketapper Exactly. And I've not worn a mask at all, been in huge crowds without masks, been at a house party close quarters with someone who 2 days later tested positive and I still haven't caught it.  So the mask debate rages on... #NoMasks",face masks,AGAINST,neg
@annembee @jonorfolk @GFL9112 Yes... it IS that simple!  #NoMasks  #MasksOff,face masks,AGAINST,other
How are people just cool with politicians mandating unconstitutional mask mandates which is completely not backed up by science?   #NoMaskOnMe,face masks,AGAINST,neg
"@tarsins @BreesAnna No I wouldn't. If this was the pandemic they predicted over 10million people world wide would have died. I'm sorry for the families who have list their loved ones, however wearing a mask in a normal flu season wouldn't stop it...would it? Peace ?#KeepBritainFree #NoMasks",face masks,AGAINST,other
Fuck this covid psyop and fuck your masks.   #MasksOffAmerica,face masks,AGAINST,neg
If masks work why are people testing positive?? 🤔 #NoMasks,face masks,AGAINST,neg
@LBC @darrenadam No. Fascist government must get rid of masks FIRST. #nomasks,face masks,AGAINST,neg
"Well folks, that weirdo #NealCavuto can skip his Viagra tonight. He finally got to see @POTUS wear a mask. The way the media reacts to this proves it’s so much more symbolic than health related. There are some crazy ass lunatics out there. #MasksOffAmerica",face masks,AGAINST,neg
@GregAbbott_TX Your mother would be disappointed in you flushing the constitution down the toilet with your mask mandates and lockdowns. #voteabbottout2022 #masksdontwork,face masks,AGAINST,neg
@ThatTimWalker Mandatory masks would kill the high st #NoMasks,face masks,AGAINST,neg
"I have noticed that especially millennials see these face mask thing as a trendy one. Different colour, style. How pathetic is that? #NoMasks",face masks,AGAINST,neg
"@jordylancaster @realDonaldTrump Stop the #madness Masks make things worse, you know that!  #NoMasks",face masks,AGAINST,neg
"@ICMdoc @lyndsay_hopkins @ShippersUnbound Yeah.... Actually no, the guidance has been a joke &amp; the why has been for corporate money making. Am over 50, v healthy, don't wear a mask (ever) or social distance (oxymoron). Won't have a vaccine, nor will I shield for a disease that's virtually gone in the UK. #KBF #NoMasks",face masks,AGAINST,neg
@PlanetFitness I can’t describe how disappointed I am in your company. To require masks even for those with health issues is insane. To not allow us to cancel our membership without penalty is practically criminal. #ShameOnYou #NoMask,face masks,AGAINST,neg
"@simondolan Went in Lidl in Letchworth. I was the only one in there without a mask. At the till, I looked behind me and a woman shopper was waiting. The next time I looked she had removed the mask from across her face to hang of her ear. As I left she had completely removed it. #NoMasks",face masks,AGAINST,other
"@Syd2231 Yeah, cause it be okay to whip out my AK-47, shoot at the clerk, because I don't wanna wear a f*cking mask.   Cops took him into custody without murdering him.  Hmmm. Weird that black and brown people get killed over this.  #WearADamnMask",face masks,AGAINST,neg
"@realjuliasong The mask wearing Karens are out in force! Are they being paid to be useful idiots, are they actors? This is harassment of the highest order. I wouldn’t have given them the time of day. Dear Karen, leave us alone, keep your distance. #NoMask",face masks,AGAINST,neg
"@davidicke 🤦‍♀️How funny that when in the beginning some people were wearing mask they were called selfish by taking them from nhs staff, but now when all shops stock pile suddenly they are mandatory  🤔 and does like me that refuse to put on this muzzle are called selfish #NoMasks",face masks,AGAINST,neg
@BrianKempGA is one of the few #Governors that actually protect our #Constitutional #Rights 👏🏼  Thank you for not mandating masks like the rest of these communist Governor’s across the USA  #NoMasks,face masks,AGAINST,pos
@BorisJohnson Never thought I’d say it Boris but for a so called ‘liberal?conservative you are an absolute control freak! Stop babying us. Stop #nannystate and FFS stop the insane forced masks. #nomasks,face masks,AGAINST,neg
@BelTel Good lad sammie fuck the masks #nomasks,face masks,AGAINST,neg
@ottawacity The TRUTH @ottawahealth is hiding from you:    Once the temperature reaches above 74F degrees 23.3C the virus CANNOT survive!.  Why the masks?  (mind control) Why the increase in numbers? (more mind control) Why distancing? (mind control)  Awake now? #OttawaMaskContest #NoMasks,face masks,AGAINST,neg
"@realDonaldTrump Who the hell are these fascist local Dems to order, threaten and arrest me for not obey. This is not the American way. Our constitution protects me from fascist Dictators like Gov Wolf. He should have tries asking. #ObamaGate #WalkAway  #BLMTerrorists #EndShutDown #MasksOff",face masks,AGAINST,neg
"Mark my words- FL, AZ, TX are through the worst.  But it's not bc of masks.  It's bc it's been about 4-5 wks.  That's the cycle.  Just like it was in NY.  #masksdontwork",face masks,AGAINST,neg
@abc3340 So damn hot &amp; humid...Who wants to don a sweaty comfort mask on vacation?! Too many Covid restrictions and mask policies. No thanks! #NoMasks #masksdontwork,face masks,AGAINST,neg
@dougducey No! Stop your stupid propaganda. Get out of here you communist! Masks are worthless and it’s stupid to wear them. #DumpDucey #NoMask,face masks,AGAINST,neg
"Ok, I’ve just gotta say it...MASKS SHOULD NOT BE FASHION STATEMENTS! If you want to wear one, that’s fine w/me but the thought that people are making &amp; buying pattered masks is actually terrifying. Wake up and think! Wake up and fight!!! #saynotomasks #MasksOffAmerica #NoMasks",face masks,AGAINST,neg
@onlyright9 #FakePandemic is being used to take away our rights #MasksOff,face masks,AGAINST,neg
"Media claim the UK had the most excess deaths during lockdown. Firstly, I'm not sure if this is true. Secondly, it's implied the excess deaths are due to Covid19. When in reality they are probably due to the NHS closing its doors to everything over than Covid! #COVID19 #NoMask",face masks,AGAINST,neg
"@GregAbbott_TX But not getting sick and dying. And wait, I thought masks work?? Thanks for helping ruin our economy. #opentexas #masksdontwork",face masks,AGAINST,neg
"@Jim_Jordan Challenging Dr. Fauci was great. But you know what would be better? If all you GOPs in Congress would get your thumbs out of your asses and stop these governors from wielding unlimited power, mandating masks and shutting down bars and restaurants. #NoMasks",face masks,AGAINST,neg
"The thought of how we all going to die from suffocation in summer wearing a mask 😕  Sweat isn't cute, neither is the ronas.  #summer #Covid_19 #MasksOn",face masks,AGAINST,neg
@DrEricDing He didn’t get it because he WASNT wearing a mask!!! Covid goes through masks you giant group of idiots!!! And there’s a cure in #hydroxycholoroquine  so get over your stupid #Plandemic rules and regulations that are killing people through depression and suicides! #MasksOff,face masks,AGAINST,neg
@1st_ForceRecon @Mynamed77626608 @TawniBoyd @CaroBbad @OGKBEAR @Bonedaddy76 @MelanieMetz6 @Ggoodgirlsfirst @MarilynLavala @aliatra1968 @JayBird1545 @jdkitkat129 @PaleRider_1776 @jimscileppi @southshore @adagioforstring @AnalyticalHeart @americandream09 @POTUSWarrior @marc_Q1 @MSPOA @SusanIverach @DrG_lovesMAGA @MeltingInMarana @BigErnie2020 @RogerFritz7 @20bean20 @deplorableGM @JP4141 @camayusa1 @Belle4Texas @Peeboo5 @skull99900 @MadnessWhiskey @EinsteinsMagic @DeRussoGary @FASURepublican @cmccbyfaith @c23662 @dawncar78 @TheSilentSierra @AnnaAtTheSummit @sbacon0410 @AnnieGetHerGun @SexyAssPatriot2 @soul_katz @StaceytheGhost @Beanie_girl89 Everyone has the freedoms to choice their health care needs. Fascist Dems but out. #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown #MasksOff,face masks,AGAINST,neg
@An0nJon17 I don't give a fuck WHO wears a mask.  NOT DOIN IT!!  And I agree with you.  Didn't make me happy to see him wearing it.   There had a better be a good 5d chess reason for it.  #NoMasks,face masks,AGAINST,neg
Someone needs to do a study on how many ardent mask-wears got COVID-19 since we all know (including the government) that masks don’t work. #MasksOffAmerica,face masks,AGAINST,neg
"@DJJudd Please stop with the mask #covidiocy... for anyone under 65, the risk is virtually ZERO. #NoMasks",face masks,AGAINST,neg
It’s not normal for healthy people to be walking around in a mask. Stop acting like it is. Speak truth. #NoMasks,face masks,AGAINST,neg
It was lovely to travel on the train with nearly half of the coach wearing no masks.#NoMasks,face masks,AGAINST,pos
It’s a felony if you wear a mask while carrying a concealed weapon.   Is that the real reason they want us to wear masks? So they know who to attack.   #masks,face masks,AGAINST,neg
Seeing lots of photos of kids wearing face masks. This is brainwashing and child abuse. #nomasksforkids #NoMasks,face masks,AGAINST,neg
"Sheeple are so focused on the sins of the past they don’t see what’s happening. Modern day slavery should be the issue cause it exists. Through sex trafficking, child trafficking &amp; now MASKS. Masks hurt more than help. They are just a sign of submission.  #MasksOff",face masks,AGAINST,neg
"@profman60 @EndUKLockdown1 @ChrissieGrech @sainsburys @Tesco If masks worked we wouldn't have needed Lockdown....! Masks spread more disease because people touch them all the time, moving them up and down and then they touch things, gross! Wash your hands before touching mouth and eyes is the sensible advice! #NoMasks",face masks,AGAINST,neg
@DarrenWatt2021 @DuncanBannatyne @Bannatyne Take the mask off too #showyoursmile #NoMasks,face masks,AGAINST,pos
How tf am I supposed to kiss my homies on the lips through this mask?? That’s why I’m #NoMask,face masks,AGAINST,neg
"@CatherinVaritek Must be nice being 30 something years old w multi millions in the bank isn’t it Mrs. Varitek! You do realize you live in AMERICA ... A FREE COUNTRY.. and we do NOT have to wear a mask like a puppet! Your part of the problem, it’s time to wake up! #NoMaskOnMe",face masks,AGAINST,neg
Had to pick up the mother-in-law this afternoon. Wouldn't unlock the car door for her until she took the stupid mask off. #NoMasks,face masks,AGAINST,neg
"@PunishDem1776 Yo I’m forreal over this shit with the mask.... this is getting ridiculous every fucking day. Fuck them and their masks, im over it #NoMasks",face masks,AGAINST,neg
I'm just a girl standing in a shop with no mask on asking people not to judge. 👍 #bekind #NoMasks,face masks,AGAINST,pos
"Went shopping today w/o a mask.  Clerk was probably forced to have one but, kept pulling it down to come close and talk to me so we could actually communicate.  When they backed away for ""social distancing"" they pulled their mask back up.  Felt bad for him.  #masksdontwork",face masks,AGAINST,other
@Rayven05239174 I  refuse to wear a face mask in public or shops. Am happy to respect other people's opinion and maintained social distancing. But I have right to make a choice in what I say or do. #NoMasks,face masks,AGAINST,other
"Any other time I'd have gone shopping with my sister this week, buying inessentials, eating out. But with mask rules in place we stayed in. #NoMasks",face masks,AGAINST,neg
"Any one else notice how the people tut tutting at non mask wearers and pub goers, are the same ones who in ordinary times wouldn't know a good time if it bit them on the bum. You know the sorts, you usually see them sporting high viz vests at the village fete. #NoMasks",face masks,AGAINST,neg
@Ilhan Hmm nah. Never will. Nobody likes you and you married your brother. #DemocratsTheEnemyWithin #DemocratsRuinEverything #DemocratsAreCorrupt #masksdontwork #MasksOff,face masks,AGAINST,neg
@GovAndyBeshear @StevenStackMD If you social distance why wear a mask and vice versa. Quit trying to scare people. Lord the flu kills &amp; y'all never cared! #MasksOffAmerica,face masks,AGAINST,neg
@bryttan77 @Kektex @annetteymacdon1 @freetheJays @WhiteCrkLumber The people are brainwashed. Magic masks will save lives. GARBAGE! #NoMasks,face masks,AGAINST,neg
@CoreyBr54230981 @Surgeon_General You believe that?  It’s an arbitrary number.  No one goes into a store and stands in place.  More than 99% of your breath escapes the mask unfiltered.  2 ft or 20 ft matters not.  #masksdontwork,face masks,AGAINST,neg
@Berlesue @LindaHu71330699 @PolarBeardQc @DrDenaGrayson It must be difficult to get through life without a brain in your head.  Do some research. Masks are to silence you. Period.  Be a fools little sheep and keep conforming #MasksOffAmerica,face masks,AGAINST,neg
"Oh, the irony? Phantom of the Opera, you know, the one with the MASK, is being canned!!!  #NoMasks",face masks,AGAINST,neg
"@BenIrvineAuthor I’m with you on that. I though Boris was a level headed politician, I’m starting to question that.  If you’re more comfortable wearing a mask for protection, then fien, wear one, but don’t force me to wear one too.  Masks only work if the person wearing it is ill.  #MasksOff",face masks,AGAINST,neg
"@ceresisaplanet @Alan_in_MK @MayorofLondon Against the loss of civil liberties. Its a massive inconvenience and I won’t wear one. There is no evidence it does any good whatsoever.   I won’t put a mask on. I’m not entitled, selfish or a baby and certainly not a sheep. Stop being a sheep.#NoMasks",face masks,AGAINST,neg
"Mother Nature along with good hygiene is slowing the covid virus, not masks #MasksOffAmerica",face masks,AGAINST,neg
@iamdihealer @TheDemocrats @GOP @POTUS @GovInslee why are we ignoring Dr. Emanuel? Because it’s all about political war against @realDonaldTrump #voteliberalsout #OpenOurSchools #OpenAmericaNow #NoMask,face masks,AGAINST,neg
@MelissaRNMBA I believe the mask is a hotbed of bacteria-what a joke #MasksOffAmerica,face masks,AGAINST,neg
"Today in Northcote. Tradie walking to get coffee, no mask. Police drive past. Nothing. Man on the street with child, no mask. Man with a mask under his nose. Lady who took her scarf off to drink her coffee while talking to her friend, wipes her nose with hand #WearADamnMask",face masks,AGAINST,neg
"@saundees21 @ this point, the ONLY people who gain ""Protection"" wearing a mask are the CRIMINAL ANTIFA, who can maintain a semblance of anonymity and HUMAN TRAFFICKERS. #MasksOffAmerica",face masks,AGAINST,neg
@realDonaldTrump Open the schools and don’t force my healthy child to wear a mask!!! #NoMasks,face masks,AGAINST,neg
