Text,Target,Stance,Sentiment
🎶?stoopid @timayatimaya    On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@hardlyhethr @RachelNotley It's ok Karen.  Rach is big on fearmongering but cant do simple statistical analysis.   Be normal.   #endthelockdown,stay at home orders,NONE,neg
@myogiadityanath @narendramodi @AmitShah Sir it is a humble request to uh please promote all medical student to next session also... #promoteallmedicalstudents #StaySafeStayHome,stay at home orders,NONE,pos
🎶▶Gidi love @BankyW   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Mad @beatsbysarz @thisisWurlD  On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@hugosrest @Paschald @mmcgrathtd @adriancummins @mcdigby @CWeston_Indo @mcculld @davidmcw I'm just after giving a like to a tweet that says the US is losing the same no. that died on 9/11 every two days  But the pubs and restaurants are hoping. The young folk are out partying and doing their best (most of the time) to remember to keep away from Nana  #StaySafeStayHome,stay at home orders,NONE,other
@MightyRed_LFC Most definately! But always #StaySafeStayHome,stay at home orders,NONE,other
Drinking boba and eating popcorn 💕 #FridayNightVibes #SaferAtHome,stay at home orders,NONE,pos
🎶▶Proper @KrizBeatz_ @alhajitekno @diamondplatnumz  On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
▶️📻  rock bottom @jray_oke  @deejayfoxyone  @sollazo1  #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Bad influence @omah_lay    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Naughty @Officialsoft_  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"In observance of Eid al-Adha, the city government of Makati will be closed on July 31, 2020 (Friday). Regular office hours will resume on August 3, 2020 (Monday).  However, the city frontline services will continue operations during the holiday.  #ProudMakatizen #StaySafeStayHome",stay at home orders,NONE,other
🎶▶I'm the one @djkhaled @QuavoStuntin @justinbieber @chancetherapper @LilTunechi On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
▶️📻 easy for me  @adaramtti  @deejayfoxyone  @sollazo1  #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
"#JobsSaveLives protesting in Long Street now, no water cannons at present. Lots of support from cars hooting. #ANCMustFall #endthelockdown",stay at home orders,NONE,other
@CBSPhilly They did NOTHING wrong! Get a lawyer sue the governor. He doesn't have the power to make laws by himself. #OPENAMERICANOW,stay at home orders,NONE,neg
🎶▶Dance @2niteFlavour  On #Totorimuzik @Djitchyfingazz🎧 #spinning🔄 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Wake me up @RealRemyMa @LilKim  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"@elwell_alan Pubs supposedly have ""one way"" routes to/from toilets etc 🙁😂🤣. Shops typically have customers that bumble around all over the place. #StaySafeStayHome",stay at home orders,NONE,neg
🎶▶Flenjo @lilkeshofficial @duncanmighty2  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Pawon @olamide    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@ChadPergram *hint the GOP doesn’t want another spending bill and neither do I. #OPENAMERICANOW,stay at home orders,NONE,other
🎶▶Beh Beh @alhajitekno @masterkraft_ On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Soco remix @torylanez @melli  On #Totorimuzik @Djitchyfingazz🎧 #spinning🔄 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"I’m in an adjacent room and just heard my 4 year old, while eating chips and queso, requesting Alexa to play: select songs from the Hamilton soundtrack and George Straight.  #SaferAtHome",stay at home orders,NONE,pos
▶️📻 tell me why  @kingslee_kp  @deejayfoxyone  @sollazo1  #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
@bestnumberis69 @CBLifeCoach1 @joncoopertweets You are what you eat #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Assignment @Dj_consequence @Olamide  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
Signed up for premium @BeatStars today.... so i can set up discounts!  Buy 1 get 1 Free  #instrumentals #beats #discount #beatstars #hiphop #unsignedrapper #unsignedartist #soundcloudrapper  #rap #sale #new #FCKCovid #StaySafeStayHome,stay at home orders,NONE,pos
🎶▶New York city girl @fireboydml On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶No envy @Evayungofficial     On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶️Fire bomb @rihanna   On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
▶️📻  we run things @doctor_sonnie   @deejayfoxyone  @sollazo1  #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Don't rush @YoungTandBugsey On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@latimes This is all BS #OPENAMERICANOW,stay at home orders,NONE,neg
@SteveDaines @USDA @BillAtUSDA The issue? We must STOP PLAYING GAMES WITH THE @DNC &amp; #OPENAMERICANOW,stay at home orders,NONE,other
🎶▶Chairman remix @sirme_saco #grahamd  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@Pismo_B @becky_rln Poor baby #OPENAMERICANOW,stay at home orders,NONE,neg
@MoriartyBaron @MarkusFlemming3 Yes but won’t there be a Marshall at the door saying no mask no entry. #NoMaskOnMe #NoToMasks #endthelockdown,stay at home orders,NONE,neg
🎶▶️Melanin @sautisol @patorankingfire   On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"No One Can Love More Than, The One Who Cried For You♥️  #GoodNightTwitterWorld  #StayAtHomeSaveLives",stay at home orders,NONE,pos
We somehow survived 8 years of Obama - many crimes not punished or investigated.  We can't afford another 4 years of Obama.  #Trump2020 #Trump2020Landslide #TheSilentMajority #ReopenSchools #ReopenAmericaNow,stay at home orders,NONE,neg
"@packers @YouTube Definitely the right, sensible decision to not have fans at the events, by the way. Glad to see the decision makers using common sense and thinking about the health of all involved 😃 #StaySafeStayHome",stay at home orders,NONE,pos
HEOC Press conference will be at 22:00hrs tonight Panelists: Dr.Nazla Rafeeq Dr. Mohamed Ali Stay tuned @DhivehiChannel  #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Ginger @AirboyRado1 @burnaboy @cassper_nyovest On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"It Monday, Yea!!  I'm so excited that the weather is a little cooler that I might actually go outside, just for the thrill! 'No promise that I'll wear shoes though...'wouldn't want to over-do it :) #SaferAtHome",stay at home orders,NONE,pos
🎶▶Money @xtdadon cc @djchascolee On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@Talkmaster One word “Quack?#endthelockdown,stay at home orders,NONE,other
Back to church again and it feels like dooms day. #Trollz #StaySafeStayHome,stay at home orders,NONE,neg
#TheLounge with deejayfoxy Np Tinga linga  @Iam_Ibkay deejayfoxyone @sollazo1  #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Mj remix @Badboytimz @IamMayorKun On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@NetflixIndia Never have I fever #StaySafeStayHome,stay at home orders,NONE,pos
🎶▶Blessing @chigul @phynofino @IamMayorKun   On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Door @anyasafrica    On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Scatter @fireboydml  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"crossed 700 cases yesterday &amp; today over 600 ""1 in positive cases not at home"" #WearADamnMask  #StayAtHomeSaveLives",stay at home orders,NONE,neg
#TheLounge with deejayfoxy Np  Halle @helenmeju @djxsmart_kleva deejayfoxyone  #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
@DanielAndrewsMP Can you please explain the deal you’ve done to allow the Pfas from the West Gate Tunnel project being allowed to be dumped 440m from my children’s school?#StaySafeStayHome,stay at home orders,NONE,neg
🎶▶Die for your head @durttyimusicNG On #Totorimuzik  #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@CherokeePhoenix Follow the safe Path. #StaySafeStayHome,stay at home orders,NONE,other
"Over 1 Million COVID-19 cases were added globally in only 4 days. For reference, it took three months to reach the first 1 million cases globally. #StaySafeStayHome",stay at home orders,NONE,other
"To further advance our fight for our brothers and sisters we are establishing a COVID-19 Bed Helpline Numbers : 7204508324,7204508326,9071444455 Call on the above number if you have been denied a Bed. We will ensure that you get a bed in time.  #CovidWarriors #StayAtHomeSaveLives",stay at home orders,NONE,pos
▶️📻 risk it all  @uptawn_   @deejayfoxyone    #RaypowerNigeria  #StaySafeStayHome,stay at home orders,NONE,other
@hrenee80 @MKrazna Well they say the #WuhanVirus is a respiratory disease but the way these people act you would think it’s a brain disease. #EndTheShutdown,stay at home orders,NONE,neg
🎶▶Fire @busysignal_turf  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,pos
@sanket True that! In fact the Virus is in its much stronger avatar and it probably has learnt to adapt to the weather. This one is more dangerous than the original version. We need more preparedness and more precautions.  #CoronaVirus #StaySafeStayHome,stay at home orders,FAVOR,pos
"@thegoodgodabove &amp; some AHOLE from #Texas just drove all way to #Montana to start Coughing uncontrollably in next aisle over from me, heard him keep coughing until a Store Manager ASKED HIM TO LEAVE... i counted 7 different Out-of-State Plates in 3blocks... WTF #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
@FoxNews Protecting the vulnerable is a big part of the plumeting of death rates.   #OPENAMERICANOW,stay at home orders,FAVOR,pos
"@Matthew_Xing @thehill ""During a highly infectious and deadly global pandemic maybe we want people to stay home you stupid POS."" #DontDieForWallStreet  #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
#FridayFeeling  #FridayMotivation  👉👉Live Today As it is Your LasT day🙄🙄😇😇😇 #StayHomeStaySafe  #SaferAtHome,stay at home orders,FAVOR,pos
A good friend is sobbing to my wife as her aunt is dying of COVID-19 because she had the nerve to get a kidney stone and have to go to a hospital. So with all due respect (which is none) fuck all of you ghouls who want to #ReopenAmericaNow.,stay at home orders,FAVOR,neg
@anushkasen_04 Happy birthday the cutest girl in the world 🥰🥰😇 . . . . . #StayAtHome #StaySafeStayHome,stay at home orders,FAVOR,pos
@News24 @City_Press This is a very real danger I see in people around me. Please observe all health protocols. It could save your life. #StayAtHomeSaveLives,stay at home orders,FAVOR,other
#Florida @GovRonDeSantis is an irresponsible nut job.   #Covid19 #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,neg
@abidlll @diprjk @kansalrohit69 @DrSyedSehrish @airnewsalerts @ANI @PTI_News @ddnews_jammu @ddnewsSrinagar @HealthMedicalE1 Brother we ourselves are as much responsible for our health n wellbeing. We should follow all the guidelines wear face Masks and do our bit in this fight against Covid19. #StaySafeStayHome,stay at home orders,FAVOR,pos
COVID-19 Ireland Day 26: We applauded our health workers. A long over due reward.  #Coronavirusireland #COVID19IRELAND #Coronacrisis #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"@DrAlGrossAK #Alaska opens up, allows visitors and GUESS what happens⁉️ #COVID19 #SURGE #WTF Where is “Leadership?taking us - to the #Morgue ⁉️😱#WearAMask #StaySafeStayHome",stay at home orders,FAVOR,neg
Extremely concerned to hear about the news of Shri @SrBachchan Ji &amp; @juniorbachchan testing COVID Positive. My prayers for their speedy &amp; safe recovery. We look forward to seeing them hale and hearty.  Once Again my appeal to everyone - #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,pos
Covid19 is real. I just lost cousing brother now. #StaySafeStayHome,stay at home orders,FAVOR,neg
I hate that I have to add the words “When we get to meet each other....?talking to some of my closest friends.  #WearAMask #WearADamnMask #StaySafeStayHome,stay at home orders,FAVOR,neg
Can @NAkufoAddo please lockdown. At this point it is the right call! #LockdownNow,stay at home orders,FAVOR,pos
"It's been a while, since the world is taken over by a pandemic like situation, unheard and unseen like never before, in these testing times let us all make a effort to protect ourselves and help our communities to move ahead safely @ConcordiaAlumni #StaySafeStayHome",stay at home orders,FAVOR,pos
@SenMcSallyAZ HAS FAILED #Arizona #ArizonaCovid19   #MaskItOrCasket #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,neg
"If elderly people were asked to stay home to protect the younger generation from a virus, they would; it is sad that the younger generation cannot offer that same respect in reverse.  #COVID19 #Covid19AZ #CoronavirusAZ #MaskUpAZ #WearAMask #StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
For anyone who thinks covid is just a virus. I almost died from a flare up of a virus I caught as a baby. . . 45 years later. We have no idea what the long term repercussions of Covid might be. #MaskUp #SocialDistancing #StaySafeStayHome,stay at home orders,FAVOR,neg
We had a fruitful discussion on additional safety and security measures to better protect #ProudMakatizens against COVID-19.   #StaySafeStayHome,stay at home orders,FAVOR,pos
@abdtoday It will be a better plan if lockdown extended till new additions became less than 50 to 75 at least. #Lockdown #Aurangabad #StayHomeStaySafe #StaySafeStayHome,stay at home orders,FAVOR,pos
@Allison_Burnett What about the teachers? How long are the teachers going to last in this environment? #resist #StaySafeStayHome,stay at home orders,FAVOR,neg
@globeandmail #MaskUp #PhysicalDistancing  or it’s back to #StaySafeStayHome,stay at home orders,FAVOR,other
We are all staring at Covid 19 as climate change continues to wreak havoc.🤧   We must even survive if we want to save the planet 😅 so #StayAtHome.   #ClimateChange #StayAtHomeSaveLives,stay at home orders,FAVOR,other
"Remember to wash your hands, wear a face mask and keep social distance. COVID19 is real. #StaySafeStayHome",stay at home orders,FAVOR,pos
"The objectives of the Victorian government's measures are twofold: - to reduce the number of people moving around - to reduce workplace transmissions These goals need to be kept in mind by all of us or we'll be in ""lockdown"" for longer than we need to. #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
We are going to a very crucial stage of COVID-19      #BeSafe #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
@TcameronTodd Wow... I’m speechless 😶 zero empathy or compassion let alone understanding what this virus truly is! I wondered if her tune would be different if she or one of her loved ones caught the virus .... #noclue #nocompassion #MaskupMelbourne #CovidVic #StaySafeStayHome,stay at home orders,FAVOR,neg
@SummerSongGirl Exactly.. our healthcare system is maxed out because people can follow guidelines to save their lives  #WearAMask  #SaferAtHome,stay at home orders,FAVOR,pos
Before and after/That's how I see my life now/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #before #beforeandafter #CoronavirusPandemic #ShelterInPlace #WearADamnMask #StayAtHomeSaveLives,stay at home orders,FAVOR,other
Looking forward to embracing my new role tomorrow within the Community Rapid Intervention Service and getting back to what I do best. @CrisRapid #Nursing #StayAtHome #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"Wear a mask, stay at home and clean up after visiting the beach. Keepin it real as my top friend @FatBoyNunn would say. #dontbeachump #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"#coronavirus is going to keep surging if we don’t listen to the advice and follow the guidelines. Yes it’s boring, restricting but many people’s lives depend on it. #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@ericgarcetti Mr. Mayor it is time to shut it down please help us. Save us from our selves #SaferAtHome,stay at home orders,FAVOR,pos
Free cure: Stay the f**k at home #StayAtHome #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
"@GavinNewsom I get that you’re scared of your very rich donors getting upset about a short term shutdown delaying their obscene profits, but the rest of us are scared of losing our lives or being bankrupted by the healthcare costs associated w/ COVID-19. #ShutdownCA #SaferAtHome",stay at home orders,FAVOR,neg
"It is all about our life, for our safety..  Please stay home.. That's the only way we can fight against  the pandemic #Covide-19. Please and please #StaySafeStayHome",stay at home orders,FAVOR,pos
@GovMikeDeWine Now please close bars &amp; indoor dining #SaferAtHome,stay at home orders,FAVOR,pos
"Remember Eid will come again,  No need to risk life.  #StayAtHome  #StaySafeStayHome",stay at home orders,FAVOR,pos
"DON'T RELY ABSOLUTELY  on N95 , sanitizer or PPE   Only guarantee for covid-19 prevention is social distancing  Avoid crowds in any means  #StaySafeStayHome",stay at home orders,FAVOR,other
"Sending thanks and warm thoughts to all of you who are working through these challenging times.Being on the frontline isn’t easy, but it is very much appreciated.#StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"@alyxei1 #IStandWithDan he is doing a great job to get us through this lockdown, we all need to support @DanielAndrewsMP in our actions now #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
I went to the mall. Because of a broken phone. It was weird. Not sure why people are going there for fun. There were people in line waiting to get in at some stores. Many stores were dark. Temp checks at Apple (does it matter if 40% of the infected are asymptomatic)? #SaferAtHome,stay at home orders,FAVOR,neg
August already #sigh  - I have saved a lot of money in gas this year... and driving 10 miles seems like a big drive.. #covidlife2020 #WearAMask #digdeep #SaferAtHome,stay at home orders,FAVOR,pos
"My new mantra:   ""Better safe than covid!""    #Covid19  #socialdistancing #mantra #StaySafeStayHome",stay at home orders,FAVOR,pos
"@WesLeyDoutCold @ElijahSchaffer well what if they are unable to breathe haven’t eaten anything and barely drank anything for the past week due to the virus. can we just take it serious, i’d love everything going back to normal but that won’t happen if we keep spreading this virus. #StayAtHomeSaveLives",stay at home orders,FAVOR,other
"Amitabh ji must have taken al precautions still he is positive ,its scary to even imagine who all daily going out without mask.  #WearAMask #StaySafeStayHome",stay at home orders,FAVOR,neg
@CDCDirector Not my kids. They aren't dying for Trump! #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
@OregonGovBrown Good! Cases are spiking and it's essential that action is taken to stop the spread. #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
What has ANY billionaire ever been asked to sacrifice for the good of the country? I’m asking since we’re being asked to sacrifice our health/lives &amp; the health/lives of our CHILDREN for the good of the market/economy! #GeneralStrike #TeachersStrike #HellNoWeWontGo #SaferAtHome,stay at home orders,FAVOR,neg
"40,000 new cases a day. Shut it down,now. All of it,period. Can we learn from Europe,Italy. Well, I guess the lack of self discipline in this country is the difference? This is war against a virus not each other. Just do it, #ShelterInPlace #COVID19Pandemic #SaferAtHome",stay at home orders,FAVOR,other
"@OCDeptofEd Close the schools! Keep students, teachers and families safe and alive.  #Covid19 spread is much worse now.  #SaferAtHome",stay at home orders,FAVOR,pos
"@VisitLB @LongBeachCity Why are you encouraging people to ""visit"" Long Beach during a pandemic? #COVID?9 #StayAtHome #SaferAtHome",stay at home orders,FAVOR,neg
"The top news stories yesterday talked about how many ppl are dying, and the news stories today talk about what ppl are doing to get back outside and back to “normal life.?Ik some are eager to get back to “normal,?but they forget we’re still in QUARANTINE. #StayAtHomeSaveLives",stay at home orders,FAVOR,other
"With covid19 deaths now at five, I can’t impress it on anyone how important it is for us to continue being vigilant about our health. Please wear a mask, observe personal hygiene and if it is not necessary avoid crowded places.#StaySafeStayHome",stay at home orders,FAVOR,pos
One day we won't have to distance. One day we won't have to wear masks. One day we won't have to stay home. One day COVID-19 won't be a threat any more. When that day comes... is up to you. #WearAMask #SocialDistance #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
"Please don’t grow complacent - Social distance (1.5m), limit your time in enclosed public places, wear a mask, wash your hands, cover coughs and sneezes, get tested when symptomatic and check in on your neighbours and friends 🧼 🏡 😷 🏥  #COVID19Aus #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
"I understand as social creatures we NEED to see each other IRL, but at what cost? How many more could die of #COVID19 if we send our kids to a building w/thousands of other people? #WeAreTPS #SaferAtHome",stay at home orders,FAVOR,neg
Thank you for your help @AUThackeray @OfficeofUT @mybmcwardKW @mybmc. We were able to get the plasma but unfortunately he passed away in the morning. Big thumbs up to the work done by everyone at grassroot level. Covid is real. #StaySafeStayHome,stay at home orders,FAVOR,pos
@AISDSupt A recent Yale study shows that probably half of infections are caused by people who are infected but not yet supporting symptoms. You cannot keep children and teachers safe of this is true. #virtualclassrooms #StayAtHomeSaveLives,stay at home orders,FAVOR,neg
"As our home town of #Melbourne goes into #stage4lockdown , we encourage all to #playbytherules and let's get through this #together. Please #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@GOPLeader Just how long do you think this is going to last?   #SchoolMustClose  #SaferAtHome,stay at home orders,FAVOR,neg
Extremely concerned to hear about the news of Shri #AmitabhBachchan Ji &amp; #AbhishekBachchan testing COVID 19 Positive. My prayers for their speedy &amp; safe recovery. We look forward to seeing them hale and hearty.  Once Again my appeal to everyone - #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,pos
@WHO Make it clear ?EVERYONE MUST PUT A MASK AND SOCIAL DISTANCING to end this soon before school reopening PLEASE!!!!   #Covid_19 #Covid #coronavaccine #pandemic #Mask #SocialDistancing #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
Victoria has recorded 317 new cases of coronavirus in 24 hours. Are we just not learning? These numbers are becoming more and more scarier #COVID19Vic #melbournelockdown #COVIDIOTS #stayhome #StaySafeStayHome,stay at home orders,FAVOR,neg
"Guys, Covid-19 is real and its in Zimbabwe for real. Stay safe, stay at home, practice social distancing always, sanitize your hands, handles, phones etc.  Don't be a statistic. #StaySafeStayHome",stay at home orders,FAVOR,pos
"@9NewsMelb @andrew_lund The sooner people do the right thing, we can all get back to normality! #COVID19au #DoTheRightThing #victorialockdown #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
2nd physical visit to the office in 4 months. I know not everyone can but where possible employees must work from home. #StaySafeStayHome,stay at home orders,FAVOR,pos
@SusanFarina6 @realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Where did you get your koolaid? Sad how you now choose to  support a nazi terrorist who allows Russia to kill our soldiers. #TrumpLiedPeopleDied  #StayAtHome #voteBlue #GoJoe #LockdownNow,stay at home orders,FAVOR,neg
@fiktshun @MayorOfLA What are you doing to care? In #Vermont we are ALL doing our part because We 💚 #Vermonters! #StayAtHomeSaveLives,stay at home orders,FAVOR,other
Republicans in 2009: Obamacare will have death panels. If you're old or sick you're screwed.  Republicans in 2020: We gotta open the economy. So if you're old or sick you're screwed.  #COVID19  #ReopenAmerica #ReopenAmericaNow,stay at home orders,FAVOR,neg
I broke quarantine today because my  a/c was broken and I feel so guilty #StayAtHomeSaveLives,stay at home orders,FAVOR,other
@dougducey Your non-action is killing people. You own the numbers we have in Arizona.What is wrong with you? Put the Stay At Home order back. #SaferAtHome,stay at home orders,FAVOR,neg
"Lot of talk about wearing masks, but not nearly enough about STAYING HOME. Know where you don’t have to wear a mask? In your home. #pleasestayhome #SaferAtHome",stay at home orders,FAVOR,pos
We are supplied and are well. #WearAMaskSaveALife #WashYourHands  #StayHome #StaySafeStayHome,stay at home orders,FAVOR,pos
"@Walmart You can't enter a #bar without ID, it's not a right it's a rule! Stop acting like 5 year olds and follow the rules, even if you don't like them. #BeTheExample not the #tantrum #itsNotFair cry babies. It's easy #OrderOnline #StaySafeStayHome",stay at home orders,FAVOR,neg
"Score a point for me!/I am still alive, healthy!/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #score #life #ShelterInPlace #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@jillastark It will only change when people stop moaning and do the right thing #StayHome #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
Freedom must be seen as a privilege and never as a right ?if one acts badly and dangerously consideration must be given to restrict their freedom #WearAMaskSaveLives #StayAtHomeSaveLives,stay at home orders,FAVOR,other
"Good Evening To Everyone, Stay Home Stay Safe #StaySafeStayHome",stay at home orders,FAVOR,pos
@king_gilly @WCPSS Many dying from face-to-face contact with those carrying COVID-19!. Shouldn't that matter in the decision to have children (of any age) in close proximity? This pandemic continues to surge &amp; too many don't want to wear mask.  Young kids can't be expected to do so!  #SaferAtHome,stay at home orders,FAVOR,neg
@BregmanPs @LindseyBoylan The Trump admin is so short-sighted. The only reason they mention collateral damage in context of health due to the shutdown is only to weigh it against the direct #COVID19 impact purely to bolster #ReopenAmericaNow stance for economic reasons. This isn’t a people focused policy.,stay at home orders,FAVOR,neg
"@Adam_Creighton What absolute rubbish! If people did the right thing instead of being selfish, we would not be in this position. Some people need the big stick before they take any notice. #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
Most Asian restaurants I know in America are still not open for dinners to dine in other than to go but Other restaurants are open to everything. This is how you can tell Asians know how dangerous #coronavirus is.  #StaySafeStayHealthy  #StaySafeStayHome,stay at home orders,FAVOR,pos
"So we’re keeping restaurants open, Arizona? @dougducey #AZCOVID #StayAtHome #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
@ZalaeHS Yeah... Don't travel #StayAtHomeSaveLives,stay at home orders,FAVOR,pos
Our responsibility towards our country is to prevent the further spreading of Coronavirus and maintain our health security.  #We_All_Return_Cautiously  #we_are_all_responsible  #StaySafeStayHome,stay at home orders,FAVOR,pos
