Text,Target,Stance,Sentiment
"@JessedHagopian @shaunking @brothajitu @democracynow The decisions to open schools are being made by over paid people  who don't enter schools, while on remote Zoom meetings! #NotMyChild",school closures,FAVOR,neg
"@CDCgov @CDCemergency 2. We aren't thinking of safety.  This is a direct email from my kid's middle school,  my kid has asthma, is not allowed to take precautions, and will receive no aid if (when ) your child comes into contact with a #COVID19  #CloseTheSchools",school closures,FAVOR,neg
We still need to engage on the matter of schools We support teachers on this one   #mbali  #TsongaDrive  ##SchoolMustClose #SchoolsMustShutdown,school closures,FAVOR,pos
The same people that are running around saying they won’t where a mask because it’s government control are now demanding that you send your children to school #Hypocrisy #NotMyChild,school closures,FAVOR,neg
Many parents who work full time from home or office do not have the luxury of homeschooling or even engaging the child meaningfully. They can’t ignore the needs of parents and deny them their choice #RightToLearn #SaveOurSchools,school closures,AGAINST,other
"School makes a child educators , doctor ,engineer and many more . And know schools are suffering by this person who themelves are grownup and build by their schools. Self-respect  is more pandemic then Corona for schools and teachers .Please save your school .#SaveOurSchools",school closures,AGAINST,other
@Lrihendry Schools are shut down but teachers still getting paid. No wonder teachers don’t want schools to reopen. #OpenSchools,school closures,AGAINST,neg
"The children have and are still  undergoing such a big change. The only constant is     their home, parents, teachers &amp; schools. With Schools stopping can you imagine the turmoil all of them will undergo. Just think, think and think #SaveOurSchools",school closures,AGAINST,neg
"Texas schools are reopening, so why the hell aren't we? @PBSCD  #ReopenSchools  #OpenSchools",school closures,AGAINST,neg
How can a ban work for all schools without having consulted or included all schools of Gujarat in the decision making process? Don't ruin the entire private education system! #SaveOurSchools #RightToLearn @imBhupendrasinh @CMOGuj @vijayrupanibjp  #SaveOurSchools,school closures,AGAINST,neg
How can we become a global leader if our future citizens are forced to stop learning abruptly? Let Schools function. #RightToLearn #RightToTeach @imBhupendrasinh @vijayrupanibjp #SaveOurSchools,school closures,AGAINST,neg
"The way everyone is waiting for University, college and schools to be closed because of coronavirus 🤣💀💀 #CloseTheSchools",school closures,AGAINST,neg
"So if tonight's family meeting, says ""School are closed"".  What happens to those who paid yearly school fees?  I am no longer homeschooling, my kids will repeat next year. I don't have energy to teach this second term. #coronavirusInSA #SchoolsMustShutdown",school closures,AGAINST,neg
All parents are not trained to be teachers. We need the daily structure that our school and teachers provide in order to help our children. We can assist but can’t replace. Let schools function #SaveOurSchools #RightToTeach @imBhupendrasinh @hrdministry   #SaveOurSchools,school closures,AGAINST,pos
There is a difference between policy governance and bureaucratic dictatorship! Your order is equivalent to banning education for kids. How can schools teach without getting paid? #SaveOurSchools @PMOIndia @narendramodi @vijayrupanibjp  @imBhupendrasinh  #SaveOurSchools,school closures,AGAINST,neg
We will surely save our schools. #SaveOurSchools,school closures,AGAINST,pos
"Will someone please explain to me why everything can open back up, but schools full of children who are the least affected by this virus that 99% recover from remain closed?? #OpenSchools",school closures,AGAINST,neg
"If schools don't open this fall, can we just drop the kids off at Walmart for 7 hours? #OpenSchools",school closures,AGAINST,neg
Schools need to reopen in some form here in the fall. If for no other reason than for many of our students we are the most responsible and dependable adults they will see all day.  #OpenSchools,school closures,AGAINST,pos
"I just left a voice mail message for @GovPritzker of course they dont answer, I asked when Illinois homeowners will be refunded their property taxes considering schools won't be open this fall. #standupillinois #openillinois #OpenSchools",school closures,AGAINST,neg
Nywe nywe Kenya closed schools for the entire year. The last time I checked this is SA. Our lives can’t be dictated by what our neighbors do. Why don’t you move to Kenya niyeke ukusingxolela #SchoolsMustShutdown,school closures,AGAINST,neg
Teachers have been preparing and up skilling themsleves to connect with their learners . Preparedness to face the situation is the key to education and that’s what schools do #SaveOurSchools @CMOGuj  #SaveOurSchools,school closures,AGAINST,pos
"@BillOReilly It’s seriously insulting how #Democrats think we’re all stupid and/or naïve 😡 i’ll tell you where I am, cut off all #federal funding for any who dont comply w opening schools There’s no reason for it!Wear 😷 and keep 5ft distance, hand sanitizers stations #OpenSchools",school closures,AGAINST,neg
"Dear @GavinNewsom , what exactly is the #science behind your decision to unilaterally shut down schools? That's what's supposed to drive your response, right? #antiscience #OpenSchools",school closures,AGAINST,neg
Think of all the ugly kids that get to wear a mask to school and have a little more confidence... #NotMyChild,school closures,AGAINST,neg
"@Acosta @MikeGiardi Germany. Iceland Netherlands all did actual studies in schools.  All 3 concluded kids in school pose no risk to themselves, nor to others #OpenSchools",school closures,AGAINST,other
There will be a tax revolt if they indefinitely close the schools.  #OpenSchools,school closures,AGAINST,neg
"If schools are not reopening this year, can I stop paying my school taxes? #OpenSchools",school closures,AGAINST,neg
"Why should schools stay closed? None of these kids are social distancing or wearing mask there all on beaches, lake's and hanging out in parking lots in crowd's. They all believe this virus is only older people so let them go to school  #OpenSchools",school closures,AGAINST,neg
"So if the schools do Online learning for next year, what do the homes without Internet access and working parents supposed to do??? #notmykid #NotMyChild",school closures,AGAINST,neg
"Think back to your childhood and think about the role teachers have had in who you are now as an adult. By shutting down schools, you’re effectively taking away the livelihood of those very same teachers.  #SaveOurSchools",school closures,AGAINST,neg
#SaveOurSchools Don't discourage the schools and teachers by stopping their salaries @imBhupendrasinh #RightToTeach @vijayrupanibjp @HRDMinistry #RightToLearn,school closures,AGAINST,pos
The order is arbitrary. They have banned schools from functioning and we have edtech companies like byjus and vedantu promoting it at the same time. Why these double standards?  #SaveOurSchools #RightToLearn,school closures,AGAINST,other
"Unions vow to shut schools down as Covid-19 continues to claim teacher's lives.   Should these unions be successful and schools are closed, do you think that teachers should still receive their full salaries and why? #SchoolsMustShutdown",school closures,AGAINST,neg
First they included BPL students in private schools through RTE. Than they controlled fees through FRC. And now they don't want schools to collect fees and yet give education. What habit and trend are we creating for our future? #SaveOurSchools,school closures,AGAINST,neg
#SaveOurSchools Learning is a fundamental right that no child should be deprived of. #RightToLearn #RightToTeach How will that happen if you stop schools? @vijayrupanibjp @HRDMinistry  #SaveOurSchools,school closures,AGAINST,neg
"@RahulGandhi The priority of any government should be to provide education to students and not shutting it down. By shutting down schools &amp; online classes,the @CMOGuj government will make Teachers &amp; schools fall into debt trap.The adverse impact of such a move is multifaceted. #SaveOurSchools",school closures,AGAINST,neg
Why is opening schools a political issue now? Families of kids with special needs are really struggling without school or in person services. Zoom makes my son’s sensory issues worse. Do ye want to come over and hold him while he screams? That’s the reality of it. #OpenSchools,school closures,AGAINST,neg
"Schools need to go back! Keeping them closed causes parents to stay away from work to homeschool their kids. It holds back the entire economy, and by the way, kids don't die from this disease!  #OpenSchools",school closures,AGAINST,neg
"@Davos tells us that this is the Fourth Industrial Revolution. Digital citizenry is key, digital illiteracy will take us out of the race. @PMOIndia &amp; @imBhupendrasinh Please don’t stop schools &amp; online learning but EXTEND it to everyone. #SaveOurSchools #RightToLearn",school closures,AGAINST,pos
"We do all kinds of #coronavirus work arounds, but not just shut everything down, deliver groceries/meds, contact trace, til the virus has no host. its just too hard, 🇺🇸? state by state we would reopen. then there is no school question. Over. Done. But no. #SchoolsMustShutdown",school closures,AGAINST,neg
"""How about you go through what my friend did with #COVID__19 ""  I bet you know somone who has been seriously/permanently injured or killed in an auto accident but you still drive.   Try again.   #coronavirus #StayAtHome #OPENAMERICANOW #OpenSchools",school closures,AGAINST,neg
"@SenKamalaHarris School closings affect poor &amp; POC who can’t afford private schools, tutors &amp; daycare. If you care about education you should demand that schools open or give vouchers for daycare, tutors or private schools. Not all kids learn online not all parents can help. #OpenSchools",school closures,AGAINST,neg
"Our children are suffering and dying, but it’s not from Covid-19.  It is from the lockdowns, malnutrition, anxiety disorders, child abuse and social isolation.    There is absolutely no scientific reason for schools not to reopen immediately.    #OpenSchools",school closures,AGAINST,neg
"If K-12 schools don’t open, why do I have to pay for 70% of my property taxes when I will essentially be teaching my own children. Sorry, but watching YouTube videos &amp; answering questions are not teaching/learning. #OpenSchools",school closures,AGAINST,neg
"@conunlibro @MiamiSup @ariodzernbc6 Don't agree, open schools and gjve parents choice of remote learning. Which by the way it's not working. #OpenSchools",school closures,AGAINST,neg
The World needs almost 69 million new teachers to reach the 2030 Education goals. How will we hire and retain good talent in our schools if we cannot pay them well?  @CMOGuj @imBhupendrasinh  #SaveOurSchools #RightToLearn,school closures,AGAINST,other
Why are counties/states putting children last? They need to go back to school or the socioeconomical divide will widen. #OpenAmerica #OpenSchools,school closures,AGAINST,neg
Save schools #SaveOurSchools,school closures,AGAINST,pos
NEWS FLASH!  While the Governors are pushing CDC recommendations . . . The CDC Never recommended for Schools to close at all! #OpenSchools,school closures,AGAINST,neg
"@murray_nyc @realDonaldTrump There is no substitute for human interaction, @murray_nyc    Virtual learning certainly has some benefits, but students are not getting certain things from virtual learning. Combine that with social isolation and the impact that has on kids.   #OpenSchools",school closures,AGAINST,neg
"@GerryPoling1 @dbltrouble247 @JoyAnnReid Schools employ janitors, no split schedule; kids back full time and teachers have health insurance through the unions!  Problem solved! #OpenSchools",school closures,AGAINST,pos
@aebrennen So true. Your teachers need to focus on what they need to do to get ready for the fall semester. Teachers are planning right now. Let them know what the expectation will be. Online learning is a temporary situation. #SchoolReopening #SchoolsMustShutdown,school closures,AGAINST,pos
"@HillaryClinton Citizens shouldn’t be subject to infection via contact w/ protesters, unknowingly. For protesting to be more important than church, businesses, and schools remaining open shows our country has a biased view of what is effective against this shit and what isn’t. #OpenSchools",school closures,AGAINST,neg
"@pr0mode I'm thinking that if kids going into college thing that 15% of $8,000 is about $300.00 that we really need school choice and to open up schools now.  #SchoolChoice  #OpenSchools",school closures,AGAINST,pos
Please reopen the schools  #OpenSchools,school closures,AGAINST,pos
"@JoeSilverman7 When my kid started preK, we were at the docs once per month. Doc always said, hang in there, it’s better for him. Fast forward 6 years:other than well visits and vaccines, he hasn’t been sick. I’m willing to take my chances as a high risk mom...#OpenSchools",school closures,AGAINST,pos
Is shutting down schools going to affect teacher and learner's mental health?   #OurFutureNeedsYou #WellnessWednesday  #SchoolsMustShutdown,school closures,AGAINST,neg
@imBhupendrasinh @vijayrupanibjp @CMOGuj Your order is equivalent. How can schools teach without getting paid? #SaveOurSchools,school closures,AGAINST,neg
"Alcohol was banned with immediate effect because it provides no tenders for creedy comorates, school will proceed due to the fact that they have tenders in schools, ppes, feeding schemes, transportation, etc #SchoolsMustShutdown",school closures,AGAINST,other
"You can go to grocery stores, schools should be easy! #OpenSchools",school closures,AGAINST,pos
Massachusetts governor Charlie Baker as well as Massachusetts State Democrats are trying to get Fed funding for daycare. Now if they can open daycares they surely can open schools. I believe coronavirus doesn't discriminate between toddlers n school-age children. #OpenSchools,school closures,AGAINST,neg
"It’s so great to know that all the rich Tory politicians can shield their elderly &amp; at risk loved ones while the rest of us, who can’t afford to stay at home, can just fuck off &amp; die 🤗 #Covid_19 #COVID_19uk #CoronavirusPandemic #coronavirus #CloseTheSchools",school closures,AGAINST,neg
"Since teachers are afraid to reopen schools for the fear of catching Covid, then maybe we should just bring the classroom to Walmart since most of them probably have no problem going in there. #OpenSchools",school closures,AGAINST,neg
@ChuckCallesto Start protesting parents and everyone who wants the Economy to be stable.  The pandemic is not as bad as initially thought.  Every child should be allowed to go to school as normal.  Face masks also make zero sense.  99.95 chance of survival and rising!   #OpenSchools,school closures,AGAINST,neg
"@Gagan2627 Let's be careful what we wish for. If govt schools were working fine, India would not have needed private schools. School owners pay teachers, rentals &amp; other expenses from the fee that parents pay. With FRC, anyways, there is control on fee. What more is needed? #SaveOurSchools",school closures,AGAINST,neg
@nycjim @PressSec Every European country has their schools open No Super Spreaders get a grip open up the schools . . As far as the PresSec people make mistakes  everyone knows it was a slip of the tongue. #OpenSchools,school closures,AGAINST,neg
"I hope all of those who are so keen to have the schools stay closed are also ok with the staff not having jobs...adios teacher aides , bus drivers etc. #OpenSchools",school closures,AGAINST,neg
"""...schools extremely important, they are essential and they must re-open"" - @PressSec  #OpenSchools",school closures,AGAINST,pos
"#keepyourchildhome... why? Unless they have a pre-existing condition (MOST understandable), their mortality rate rounds down to ZERO %.   ""Oh, but they could become carriers!"" Then... wear your mask, right? Social distance, right?   I smell BS. #OpenSchools",school closures,AGAINST,neg
"Oh, boy! Praying for my daughter and her 2021 classmates! Looks like they will be robbed of a normal Senior year thanks to #COVID19 restrictions that are totally unnecessary! Stop this insanity! #OpenSchools",school closures,AGAINST,neg
Y’all want schools to shutdown but your kids are all over the streets with no masks 😒 #SchoolsMustShutdown,school closures,AGAINST,neg
Anyone opposing the shut down of schools is crook. #SchoolsMustShutdown,school closures,AGAINST,neg
I've been in online college classes. All yall are about to get dumb as fuck. #COVID19 #coronavirus #CloseTheSchools,school closures,AGAINST,neg
"The govmnt is trying to prolong the closure of school so that they are able to “accountfor the money that has already been looted.   If schools close now, ba zo funa ichange ye mali e khiphiwe.  #SchoolsMustShutdown",school closures,AGAINST,neg
"Teachers don’t want to return  But health care, daycare, and essential workers have worked for months.  What’s the difference? I honestly don’t understand the resistance. #WearAMask #COVID19 #TeacherSafetyIsEssential #teacher #SchoolReopening #SchoolsMustShutdown",school closures,AGAINST,neg
"Children need schools, schools need children! #SaveOurSchools",school closures,AGAINST,pos
"No fees, no classes,  No classes, no work. No work, no idea invent. All of working now, teacher and student.   Schools have to pay salary. #SaveOurSchools",school closures,AGAINST,neg
Guess who's going to be hurt the most by keeping schools closed? Ding... ding... ding.... all they want to do is keep the divide and keep the classes separated.  #OpenSchools,school closures,AGAINST,neg
Almost 15 Lakh teachers are unemployed due to closure of schools.  #OpenSchools,school closures,AGAINST,neg
Take sports away and Social Interaction in schools. Your kids will have a great immune system! Way to teach your kids your saving them from the coronavirus. Bill gates and all Ted Talk technocrats have wanted online learning for years. Wake up! #OpenSchools,school closures,AGAINST,neg
"How can you go from saying that the biggest protests in the history of the US didn’t cause a spike in coronavirus cases, to saying there isn’t a safe way to send kids back to school? Just require masks. They were good enough for the mass protests.   #NotMyChild",school closures,AGAINST,neg
@Oswego308 @OswegoIL60543 @  @oswegochamber  If our schools don't open in the fall I will be expecting a Tax refund similar to my reduced insurance rates. #OpenSchools,school closures,AGAINST,neg
"If we keep waiting for schools to reopen, which doesn’t seem possible in the near future, the  psychological connect and deep-rooted bonding that the children have developed with their teachers and their school will soon be lost. #SaveOurSchools",school closures,AGAINST,neg
Teachers help parents manage the learning needs of kids. It’s unfair to stop schools! Let parents lean on their child’s school to help the child. Why deny that? @imBhupendrasinh @CMOGuj  #SaveOurSchools #RightToLearn,school closures,AGAINST,pos
@CMOGuj Will you bailout private schools with the per child expenditure of the government in a govt. School in Gujarat. If not then stop politicising education. @Francis_Joseph @AmitCTweets #SaveOurSchools,school closures,AGAINST,neg
"All you hoax believers can send your children back to a COVID-19 incubator, but #NotMyChild",school closures,AGAINST,neg
So there is no #Covid_19 in Private schools? #SchoolsMustShutdown,school closures,AGAINST,neg
#Save our schools #RightToLearn,school closures,AGAINST,pos
"@BlueyBlur @GovNedLamont @teachcardona Absolutely, those who are comfortable with proper protocols should be able to bring their kids fir 5 days schools. Those not comfortable can home school. If daycares, walmart, target, stop n shoo, barbers n nail  salons can figure out waysto open so should schools ! #OpenSchools",school closures,AGAINST,pos
My taxes should NOT go to public schools &amp; teachers that don't open  Kids need socialization &amp; keeping them home will harm their psyche. This mandate is pushed by scared adults. Kids' immunities are strongest &amp; their COVID risk is less than any age group  #OpenSchools,school closures,AGAINST,neg
"If teachers don't do their work at schools, then they should not get paid! #OpenSchools",school closures,AGAINST,neg
@LJ4fcps schools should be opened in the fall.  #OpenSchools,school closures,AGAINST,other
"@AngelaTeague12 @KTULNews Considering the younger population is much less impacted by the virus, there really isn’t a reason to keep schools closed. Plus, a letter from the American Academy of Pediatrics encourages “having students physically present in school.#OpenSchools",school closures,AGAINST,other
@FoxNewsSunday @BetsyDeVosED How ironic that the same people pretending to care about child education also want schools to stay closed and block any attempt to reform with #SchoolChoiceNow. The silver lining of quarantine may be a renewed interest in #Homeschooling which Biden WILL block!! #OpenSchools,school closures,AGAINST,neg
"@GOP @realDonaldTrump That is not what they said. And you know that. They want schools to open safely ONLY if the spread of COVID-19 in an area is under CONTROL. But given the GOP and this administration’s completely botched response in handling this pandemic, that will NOT be possible. #NotMyChild",school closures,AGAINST,neg
"Ok, so we can't trust educators to safe distance or wear masks? Why in the hell are we letting them teach our children?#OpenSchools",school closures,AGAINST,neg
Schools must open in the fall. Early learning (K-4th) is so vital. Children won’t get what they need in most homes.#OpenSchools,school closures,AGAINST,other
Society is bound to fall If Schools fall.   #SaveOurSchools,school closures,AGAINST,neg
"Open schools , colleges and universities . We should stand with teachers. #StandWithTeachers #OpenSchools",school closures,AGAINST,pos
My school shut down denying me access to my professors due to corona virus over exaggeration...... 2-3k$ for this month down the drain :) #CloseTheSchools,school closures,AGAINST,neg
@DanCrenshawTX Schools need to reopen. The science shows children who do contract Covid do not become ill like adults and they do not pass it. #OpenSchools,school closures,AGAINST,other
"And we do not know when these physical classrooms will happen. Parents cannot manage with apps at home, and the skilled teachers are preparing to normalise as far as possible. Till now it is ok. What if schools dont open till December? Year gone? #SaveOurSchools",school closures,AGAINST,neg
"You know @realDonaldTrump you did it all wrong. You where suppose to demand that all schools stay closed, that way all schools would be opening! #OpenSchools",school closures,AGAINST,neg
How about equipping school districts deploy Food Truck Schools to their streets....Lunch and Learns .... Canopied open air with heat columns...ancient Greek lyceums refreshed. Nutrition boosted...real private sector and whole government effort....#SchoolsMustShutdown,school closures,AGAINST,pos
But I don’t get it. Why?? Why is everybody behind the pillar of civilisation?  Is the ripple effect not visible? Schools collapsing will result in the entire nation’s collapse!  #SaveOurSchools,school closures,AGAINST,neg
Stopping the work is the simplest thing can be done but skill lies in running the institutions in such situations. Hats off to schools but Govt wants something else !! @imBhupendrasinh @vijayrupanibjp @CMOGuj #SaveOurSchools,school closures,AGAINST,other
"Listening to @RitaHartIA conducting a round table on re-opening the schools. Great panel, including a school board member from the Quad-Cities. #IA02 #iapolitics #OpenSchools",school closures,AGAINST,pos
@adarsh_lohd @Francis_Joseph @imBhupendrasinh @CMOGuj @vijayrupanibjp Fee reduction can be implemented but to stop schools to collect fees completely is not fair &amp; not just teachers or schools but even parents are against this order. #SaveOurSchools,school closures,AGAINST,neg
I was thinking schools and teachers will be rewarded for their tremendous efforts after coming out from  Covid 19 problem but the advisors of Govt think differently. @imBhupendrasinh @vijayrupanibjp @CMOGuj #SaveOurSchools,school closures,NONE,neg
"The Yoyogi district, the main stadium for the Olympics, is close to Korean Town in Okubo.  Care must be taken when considering the effects of the coronavirus. #Olympics2020  #olympicscorona #coronavirus  #CoronaOutbreak  #japan #COVID2019uk  #CloseTheSchools",school closures,NONE,neg
T-97 @___AmanYadav  Why do private schools go to the High Court to seek justice? We don't want to spend the Court's precious time as you are our people representatives. Listen to our voice. We want to trust you. We want you to think holistically &amp; teacher in mind. #SaveOurSchools,school closures,NONE,other
"Which other sector has been banned from providing services or collecting revenue?  So liquor shops, malls, all were poor hand-to-mouth and show must go on for them; while all schools have been doing is exploit parents! Is that how schools have been perceived #SaveOurSchools",school closures,NONE,neg
"@JeffreyGuterman Go home and spread it to their parents, siblings, grandparents, neighbors, friends...  That’s obviously ok with this #COVIDIOTS #WearADamnMask #SchoolsMustShutdown",school closures,NONE,neg
"Across India, a whole spectrum of parents and the government have taken to systematic outrage and criticising of school's charging fees in the lockdown period. They say the phones, laptops and broadband charges are expensive and unnecessary. #SaveOurSchools",school closures,NONE,neg
@MysterySolvent The Picture of Orangian Gray  #CoronavirusPandemic #Covid_19  #CoronaOutbreak #coronavirus #StockMarket #marketcrash #marketcrash #CloseTheSchools,school closures,NONE,other
"@ReginahMhaule @DBE_SA  The @CyrilRamaphosa announcement that public school will close means that private schools remain open? Theoretically yes, is the ministry saying that there's no #COVID19 in private schools? #schools #SchoolsMustShutdown",school closures,NONE,neg
"@Akanksha_1009 Save schools, Save Teachers and Save the Students!!! #tweetstrom #SaveOurSchools",school closures,NONE,pos
"#7 “We’re all going to get the coronavirus eventually, so what’s the difference?💡Mortality will be much higher if millions get it all at once, before health systems have the time to build up capacity to respond. #CloseTheSchools",school closures,NONE,neg
"Time is passing,the Coronavirus is not!#CUNY #CloseTheSchools",school closures,NONE,other
"I would like to hear from other parents about schools reopening. Amie is 16, she has flat out told me she won't go back until a vaccine exists. #COVID19 #SchoolReopening",school closures,NONE,other
Extending our support to #SaveOurSchools Campaign for protecting rights and interests of schools and teachers. @act_cmt stands strong with Pvt School Fraternity.  #SaveOurSchools,school closures,NONE,pos
@RepValDemings But...but...but you said masks prevent everything!  All wear masks and #OpenSchools,school closures,NONE,neg
The body running its own schools cannot be the body regulating other schools.   #SaveOurSchools,school closures,NONE,neg
@robreiner With the help of the Republican Party! #TrumpVirus  #NotMyChild,school closures,NONE,neg
"Share your thoughts &amp; type #SaveOurSchools in your tweet today between 2 pm and 6 pm for our Schools, Children, Parents &amp; Teachers in #Gujarat  🆘RETWEET!! RETWEET!! RETWEET!! RETWEET!! 🆘  #SaveOurSchools  #SaveOurSchools  #SaveOurSchools  #SaveOurSchools  #SaveOurSchools",school closures,NONE,pos
"Every time you point a finger on others —there are three remaining fingers pointing right back at you.@narendramodi @DrRPNishank @rashtrapatibhvn Reform the government schools where there is a need, don't put your energy in regulating private schools. #SaveOurSchools",school closures,NONE,neg
So many schools in Indian are being closed for the #COVID19 but not my sisters school district. I had the H1N1 and my mom didnt think is was a big deal and decided to not get me a shot. Sh regretted it after I got ill and had to go to the hospital. #CloseTheSchools,school closures,NONE,neg
Can anyone imagine a society without good school and good schools without excellent educators #SaveOurSchools,school closures,NONE,pos
@SWAtlasHoover when you say “use critical thinking and logicliberals heads explode. 🤣🤣🤣 #COVID19 #OpenSchools,school closures,NONE,neg
"Government Schools - No fees, No education, No willingness of parents to admit students in Government schools, Salary of Government teachers - FULL.  Private Schools - Fees, education, Wants admission. Salary of Private Teachers - ONLY GOD KNOWS!  #SaveOurSchools",school closures,NONE,neg
"If government has problem with private schools, why central government is privatising sole of its companies? It is because privatization brings decipline and efficiency in system. If government wants to earn money, why not schools? #SaveOurSchools",school closures,NONE,neg
"The order, even if aimed at populism, is ill informed and ill thought out. It does not help anyone. It just perpetuates the inevitable collapse of hundreds and possibly thousands of schools in the coming months. #SaveOurSchools #education @imBhupendrasinh @CMOGuj  #SaveOurSchools",school closures,NONE,neg
"Kindly be little concerned for our unsung heroes who are none other than our teachers. Without them there is no future of our kids. Pay fees ,save teachers save schools.#SaveOurSchools",school closures,NONE,pos
"“At the same time, one of the few things we know about the coronavirus with any degree of certainty is that the risk of contracting it diminishes outside a review of 7,000 cases in China recorded only one instance of fresh-air transmission.#OpenFCPS #OpenSchools",school closures,NONE,pos
Quote of the day:  Take comfort and shelter under the wings of the Lord.  #COVID9  #coronavirus  #CloseTheSchools,school closures,NONE,pos
Politicians and bureaucrats who keep calling private schools for admissions and do what not to get a seat should be reminded that your kids don’t go to Govt schools but come to us for quality education. Don’t kill the goose which lays golden eggs for you all. #SaveOurSchools,school closures,NONE,neg
"@PMOIndia @HRDMinistry @imBhupendrasinh @narendramodi Is Digital India not our PM's dream, then why so many conditions on digital education. Clearly the govt is not equipped to provide online education, why obstruct pvt schools..  #SaveOurSchools",school closures,NONE,neg
To prevent #Economiccollapse  #economiccrisis during #CoronavirusPandemic govt shud get banks 2help biz’s by postponing EMI’s n giving discounts in interest charged. Dis small step wud ensure businesses keep paying salaries #COVID #coronavirusinindia #Coronavid19 #CloseTheSchools,school closures,NONE,pos
@MmusiMaimane if you want something to be done in this country... Get the taxis behind you. #CloseTheSchools,school closures,NONE,pos
The moment I saw the press conference live streaming to reopen schools I was thinking #NotMyChild,school closures,NONE,other
"You know you live in the United States when the higher educations get to close in midst of the coronavirus outbreak, but not the lower educations! 🤔 #CloseTheSchools",school closures,NONE,neg
If government school teachers are being paid full salary then why is this discrimination being done with private schools? Why the order of ban on fees thus no renumeration for educators?  Very sad  but true . #SaveOurSchools,school closures,NONE,neg
“If private schools don’t survive this pandemic then the country will go back 50 years. Let that thought sync in your minds @CMOGuj @BJP4Gujarat @vijayrupanibjp. @PMOIndia  @narendramodi @aajtak @imBhupendrasinh @ABPNews Don’t let the school sink... #SaveOurSchools,school closures,NONE,neg
People misunderstand schools as non profit organization they are also buissnesses and certainly self financed makong them vulnerable to impraatic decisions of no fees. I  #SaveOurSchools,school closures,NONE,other
"Good morning 25 years old people. How are those 5 year plans coming along? Is the house set, is the car bought, oh how about settling down? Is it all done or we can explain? #WhatsApp #COVID19 #MonateBreakfastShow #SADTU #SchoolsMustShutdown",school closures,NONE,neg
"@thehill Oh good gracious, just fuck off already #Fauci . You have been punishingly wrong about #COVID19 time and time again. Have some dignity and dummy up about a virus that has a 99% survival. Pandemic my fuzzy ass. #COVID_19 #coronavaccine #ChinaVirus #ReOpenAmerica #OpenSchools",school closures,NONE,neg
"If you don’t see martial law coming &amp; canceling our election, you must look ahead.We cannot exercise our 1st Amendment Rights to protest police brutality with this maniac in a red tie in office. Every other country can; even Russia! #TrumpLiesAmericansDie    #NotMyChild",school closures,NONE,neg
So grateful to be entering my 13th year of homeschooling. #NotMyChild,school closures,NONE,pos
"In regard to this, the Gujarat Government decided that parents did not have to pay fees and that term fees paid so far since the lockdown be refunded by schools to parents. This decision come as an extremely insensitive and dangerous step. #SaveOurSchools",school closures,NONE,neg
I have a joke on Indian Education System but Private Schools won't get it. #SaveOurSchools,school closures,NONE,neg
"While schools planned to keep learning going for children, little did they know govt was working on cutting them from the source.  Whose intention do we trust here?  Choose your side wisely parents, it’s about your kid’s future, not temporary evasion of expense! #SaveOurSchools",school closures,NONE,neg
The only positive thing about the coronavirus is that my school finally ends up replacing the soap and hand sanitizer every day now instead of once or twice a week #CloseTheSchools,school closures,NONE,other
Focus of government has shifted from fight against Corona to fight against private schools.#SaveOurSchools,school closures,NONE,neg
@janemarielynch @RepSwalwell If masks work so well #OpenSchools,school closures,NONE,neg
Schools are doing their best to ensure that  education for children is not disrupted. I support my children's school and all self financed schools wholeheartedly. #SaveOurSchools,school closures,NONE,pos
"@realDonaldTrump Deflecting any way you can so people don't notice that over 138,000 Americans have died because you have failed to do anything during this pandemic except useless, nonsense tweeping. #EnemyOfThePeople #TrumpVirus #TrumpIsKillingUs #NotMyChild",school closures,NONE,neg
"""If you want to see the poor remain poor, generation after generation, just keep the standards low in their schools and make excuses for their academic shortcomings and personal behavior. But please don't congratulate yourself on your compassion."" -Thomas Sowell #OpenSchools",school closures,NONE,neg
I Personally Feel Like Schools Should Be Mispromistimanilatigated Right Now!!!!!!!  #SchoolsMustShutdown,school closures,NONE,pos
@IngrahamAngle I’m ok with a mask if it makes people safer. #NotMyChild,school closures,NONE,pos
Thanks 🇨🇳 for knowingly withholding the 🦠#KAG #Wuhan #ChinaVirus #Kungflu #OpenSchools,school closures,NONE,neg
Has anyone in #SouthAfrica got any updates on the closing of schools? Has the @DBE_SA said anything yet? #SchoolsMustShutdown,school closures,NONE,other
"Now there’s two more reported Coronavirus cases in my county. Literally everyone at my school talks about the Coronavirus and how our school is going to close and such, but at this point, I think that may happen and I will be taking online courses. #CloseTheSchools",school closures,NONE,other
"Educational Department said that many schools have either not paid any salary or paid only 40-50% salary to their staff during the period of the lockdown. I don't know where they got the data from. I am a teacher and I have received 100% salary, on time. #SaveOurSchools",school closures,NONE,other
Ayo this coronavirus gonna fuck us up even more. #CloseTheSchools,school closures,NONE,neg
"@anubha1812 What if your client says, no fee until you submit him your income and audit details. Respect teachers &amp; schools #SaveOurSchools",school closures,NONE,pos
The tool of teaching has changed The Teacher-Child relationship is Eternal HELP US MAKE THE BOND STRONGER Save Education and Save our Schools #SaveOurSchools,school closures,NONE,pos
"Children are the future of our nation, in pandemic situation schools and teachers are providing digital education that is so far a need of modern education era. Even our Constitution has given everyone the right of education. For our bright future.........#SaveOurSchools",school closures,NONE,pos
